Date,Unnamed: 0,compound,negative,neutral,positive,likes,retweets,Open,High,Low,Close,Volume,Market Cap,Time Open,Time High,Time Low,Time Close,order_number,risk_of_PAD
2018-08-04,0,1,0.0116551724137931,0.890448275862069,0.0978620689655172,16.0,4.724137931034483,0.0305971,0.0311832,0.0286258,0.0289324,128197000.0,1902250665.36,2018-08-04T00:00:00.000Z,2018-08-04T03:24:09.000Z,2018-08-04T16:09:08.000Z,2018-08-04T23:59:59.999Z,5,0
2018-08-05,1,1,0.0116065573770491,0.879655737704918,0.1087213114754098,39.26229508196721,11.557377049180328,0.0289319,0.0306419,0.0283529,0.0303289,124479000.0,1994067903.27,2018-08-05T00:00:00.000Z,2018-08-05T23:14:13.000Z,2018-08-05T01:19:11.000Z,2018-08-05T23:59:59.999Z,5,0
2018-08-06,2,1,0.0095384615384615,0.8614615384615385,0.129,19.692307692307693,4.615384615384615,0.0303787,0.0310271,0.028905,0.0292277,118348000.0,1921666082.73,2018-08-06T00:00:00.000Z,2018-08-06T02:19:10.000Z,2018-08-06T22:54:05.000Z,2018-08-06T23:59:59.999Z,5,0
2018-08-07,3,1,0.0156202531645569,0.9013924050632912,0.0830126582278481,44.62025316455696,13.39240506329114,0.0292135,0.0299814,0.0277244,0.0278661,116330000.0,1832143453.91,2018-08-07T00:00:00.000Z,2018-08-07T13:34:13.000Z,2018-08-07T21:44:10.000Z,2018-08-07T23:59:59.999Z,5,0
2018-08-08,4,1,0.0257222222222222,0.8393888888888889,0.1348333333333333,20.444444444444443,9.833333333333334,0.0278308,0.0278308,0.0238117,0.0244819,147343000.0,1609638694.48,2018-08-08T00:00:00.000Z,2018-08-08T00:04:12.000Z,2018-08-08T18:44:08.000Z,2018-08-08T23:59:59.999Z,5,0
2018-08-09,5,0,0.0093181818181818,0.9111818181818182,0.0794848484848484,33.89393939393939,9.772727272727272,0.0245304,0.0265025,0.0238754,0.0259414,142877000.0,1705598063.43,2018-08-09T00:00:00.000Z,2018-08-09T22:59:09.000Z,2018-08-09T13:39:11.000Z,2018-08-09T23:59:59.999Z,5,0
2018-08-10,6,1,0.0216428571428571,0.8752857142857142,0.1030357142857142,49.285714285714285,16.178571428571427,0.0258644,0.026085,0.0234551,0.023822,134155000.0,1566251515.61,2018-08-10T00:00:00.000Z,2018-08-10T01:04:12.000Z,2018-08-10T23:19:13.000Z,2018-08-10T23:59:59.999Z,5,0
2018-08-11,7,1,0.0066885245901639,0.88,0.113327868852459,23.983606557377048,7.688524590163935,0.0238193,0.0238713,0.0221078,0.0226144,119307000.0,1486854095.99,2018-08-11T00:00:00.000Z,2018-08-11T00:09:13.000Z,2018-08-11T16:49:20.000Z,2018-08-11T23:59:59.999Z,5,0
2018-08-12,8,1,0.0,0.8846666666666666,0.1153333333333333,9.666666666666666,4.0,0.0226321,0.0231826,0.0224574,0.0225808,101854000.0,1484644959.44,2018-08-12T00:00:00.000Z,2018-08-12T05:49:15.000Z,2018-08-12T13:09:15.000Z,2018-08-12T23:59:59.999Z,5,0
2018-08-13,9,1,0.0146206896551724,0.8772068965517242,0.1081609195402298,23.02298850574713,5.758620689655173,0.0226355,0.0230586,0.019226,0.0193622,124043000.0,1273028087.29,2018-08-13T00:00:00.000Z,2018-08-13T09:39:17.000Z,2018-08-13T22:44:21.000Z,2018-08-13T23:59:59.999Z,5,0
2018-08-14,10,1,0.0,0.8982222222222221,0.1017777777777777,43.44444444444444,11.88888888888889,0.0194447,0.0195182,0.016666,0.0190587,108349000.0,1253073535.41,2018-08-14T00:00:00.000Z,2018-08-14T00:14:18.000Z,2018-08-14T02:09:18.000Z,2018-08-14T23:59:59.999Z,5,0
2018-08-15,11,0,0.0222439024390243,0.8867195121951219,0.0910243902439024,45.58536585365854,13.951219512195122,0.0191588,0.0208391,0.0191588,0.019443,136496000.0,1278340534.72,2018-08-15T00:00:00.000Z,2018-08-15T17:04:20.000Z,2018-08-15T00:04:21.000Z,2018-08-15T23:59:59.999Z,5,0
2018-08-17,12,1,0.0126021505376344,0.8926774193548388,0.0947204301075269,31.236559139784948,9.043010752688172,0.0195157,0.0233598,0.0194248,0.0232805,152305000.0,1530648913.15,2018-08-17T00:00:00.000Z,2018-08-17T22:59:28.000Z,2018-08-17T00:09:26.000Z,2018-08-17T23:59:59.999Z,5,0
2018-08-18,13,1,0.0,0.9062727272727272,0.0937272727272727,31.727272727272727,15.227272727272728,0.023404,0.0245515,0.0205903,0.0216189,141608000.0,1421401850.84,2018-08-18T00:00:00.000Z,2018-08-18T00:44:26.000Z,2018-08-18T17:49:27.000Z,2018-08-18T23:59:59.999Z,5,0
2018-08-19,14,1,0.0139014084507042,0.8906338028169014,0.0955070422535211,31.64788732394366,11.126760563380282,0.0215705,0.0228104,0.0210093,0.0222631,97137100.0,1463756784.37,2018-08-19T00:00:00.000Z,2018-08-19T14:09:28.000Z,2018-08-19T04:29:25.000Z,2018-08-19T23:59:59.999Z,5,0
2018-08-20,15,1,0.0271818181818181,0.8095,0.1633636363636363,25.954545454545453,10.636363636363637,0.0222364,0.0227055,0.0204226,0.0206613,99473200.0,1358441459.13,2018-08-20T00:00:00.000Z,2018-08-20T02:09:27.000Z,2018-08-20T23:19:16.000Z,2018-08-20T23:59:59.999Z,5,0
2018-08-21,16,1,0.0198194444444444,0.8751527777777778,0.1050277777777777,65.625,18.47222222222222,0.0205938,0.0212885,0.02022,0.021003,98379000.0,1380907588.88,2018-08-21T00:00:00.000Z,2018-08-21T08:19:11.000Z,2018-08-21T04:44:10.000Z,2018-08-21T23:59:59.999Z,5,0
2018-08-23,17,1,0.021054945054945,0.8666923076923077,0.1122637362637362,43.934065934065934,12.56043956043956,0.0196885,0.0207821,0.0196536,0.0207707,82585900.0,1365634302.55,2018-08-23T00:00:00.000Z,2018-08-23T22:19:12.000Z,2018-08-23T00:09:06.000Z,2018-08-23T23:59:59.999Z,5,0
2018-08-24,18,1,0.0173157894736842,0.8708947368421053,0.1117894736842105,18.526315789473685,5.368421052631579,0.0208044,0.0216529,0.0205343,0.021606,90424900.0,1420553700.2,2018-08-24T00:00:00.000Z,2018-08-24T22:59:06.000Z,2018-08-24T01:09:06.000Z,2018-08-24T23:59:59.999Z,5,0
2018-08-25,19,1,0.0115352112676056,0.8606760563380281,0.1277464788732394,38.45070422535211,12.183098591549296,0.021579,0.0226336,0.0212271,0.0224806,88818800.0,1478056998.65,2018-08-25T00:00:00.000Z,2018-08-25T21:39:07.000Z,2018-08-25T07:29:08.000Z,2018-08-25T23:59:59.999Z,5,0
2018-08-26,20,1,0.0144166666666666,0.830375,0.1552083333333333,16.291666666666668,4.666666666666667,0.0224371,0.0229999,0.0214203,0.0227641,97504300.0,1496696588.3,2018-08-26T00:00:00.000Z,2018-08-26T13:44:05.000Z,2018-08-26T03:19:08.000Z,2018-08-26T23:59:59.999Z,5,0
2018-08-27,21,1,0.0114242424242424,0.8511363636363636,0.1373939393939394,76.74242424242425,26.151515151515152,0.022784,0.0244766,0.0225233,0.02446,107457000.0,1608198810.84,2018-08-27T00:00:00.000Z,2018-08-27T23:54:11.000Z,2018-08-27T03:04:09.000Z,2018-08-27T23:59:59.999Z,5,0
