Date,Unnamed: 0,compound,negative,neutral,positive,likes,retweets,Start,Open,High,Low,Close,Volume,Market Cap,order_number,risk_of_PAD
2017-03-07,32,0,0.0,1.0,0.0,0.0,0.0,2017-03-06,0.000164726,0.00016588,0.000164398,0.000165454,0.0,1563.9613473041918,4,0
2017-03-09,33,0,0.0,1.0,0.0,0.0,0.0,2017-03-08,0.00015906,0.000160181,0.00013777,0.00013822,1.0,1378.7132873588075,4,0
2017-03-11,34,0,0.0,1.0,0.0,0.0,0.0,2017-03-10,0.000142619,0.000164675,0.000140042,0.000145135,0.0,1409.8512330058286,4,0
2017-03-13,35,0,0.0,1.0,0.0,0.0,0.0,2017-03-12,0.0001411,0.000290518,0.000141043,0.000146567,6.437837837837838,1518.412672717415,4,0
2017-03-15,36,0,0.0,1.0,0.0,0.0,0.0,2017-03-14,0.000221746,0.00023428,0.000207621,0.00021081,5.0,2005.3142193911424,4,0
2017-03-17,37,0,0.0,1.0,0.0,0.0,0.0,2017-03-16,0.000162449,0.000188697,0.000149817,0.00015451,0.0,1591.2433484831636,4,0
2017-03-19,38,0,0.0,1.0,0.0,0.0,0.0,2017-03-18,0.00014303,0.000153994,0.000124495,0.000126531,0.0,1313.1363359616078,4,0
2017-03-21,39,0,0.0,1.0,0.0,0.0,0.0,2017-03-20,0.000134776,0.000148824,0.000134776,0.00013693,2.9087719298245616,1350.316711130362,4,0
2017-03-23,40,0,0.0,1.0,0.0,0.0,0.0,2017-03-22,0.00014567,0.00015666,0.000121705,0.000136419,5.456445993031359,1294.2029766740804,4,0
2017-03-25,41,0,0.0,1.0,0.0,0.0,0.0,2017-03-24,0.00017656,0.00017688,0.000140154,0.000140279,4.135416666666667,1538.297113332459,4,0
2017-03-27,42,0,0.0,1.0,0.0,0.0,0.0,2017-03-26,0.000136189,0.00017087,0.000133586,0.000135087,0.0,1301.4101266755008,4,0
2017-03-29,43,0,0.0,1.0,0.0,0.0,0.0,2017-03-28,0.000146408,0.00021107,0.000113843,0.000209498,21.09027777777778,1402.528804951906,4,0
2017-03-31,44,0,0.0,1.0,0.0,0.0,0.0,2017-03-30,0.000540784,0.000598095,0.000428417,0.000431038,74.07986111111111,4479.576668370435,4,0
2017-04-02,45,0,0.0,1.0,0.0,0.0,0.0,2017-04-01,0.000450152,0.000850348,0.000449644,0.000486126,9.506944444444445,5413.4403401315085,4,0
2017-04-04,46,0,0.0,1.0,0.0,0.0,0.0,2017-04-03,0.000782541,0.00341571,0.000782541,0.000840322,26.770408163265305,9699.510975121497,4,0
2017-04-08,48,0,0.0,1.0,0.0,0.0,0.0,2017-04-07,0.00159662,0.00232135,0.00148848,0.00158788,205.43554006968645,15392.856431589104,4,0
2017-04-10,49,0,0.0,1.0,0.0,0.0,0.0,2017-04-09,0.00177568,0.00288676,0.00176349,0.00178208,205.41319444444449,19226.227075991166,4,0
2017-04-12,50,0,0.0,1.0,0.0,0.0,0.0,2017-04-11,0.00202999,0.0022917,0.00180632,0.00223066,31.29616724738676,20152.248409794243,4,0
2017-04-14,51,0,0.0,1.0,0.0,0.0,0.0,2017-04-13,0.00240074,0.00349974,0.00239614,0.00284069,243.16666666666663,26920.694477652927,4,0
2017-04-15,52,1,0.0,0.735,0.265,0.0,0.0,2017-04-14,0.00284135,0.0103791,0.00284052,0.00712364,364.98954703832754,32997.33196810973,4,0
2017-04-16,53,0,0.0,1.0,0.0,0.0,0.0,2017-04-15,0.00712199,0.0248505,0.0058322,0.0164264,4657.690972222223,126893.97139750728,4,0
2017-04-17,54,0,0.0,1.0,0.0,0.0,0.0,2017-04-16,0.016427,0.0253094,0.00314253,0.00360873,2333.5104166666665,134335.9831820806,4,0
2017-04-18,55,0,0.0,0.93525,0.06475,0.5,0.0,2017-04-17,0.00360797,0.0119427,0.00360797,0.00958886,2387.090277777778,84725.40532902694,4,0
2017-04-20,56,0,0.0,0.93525,0.06475,0.5,0.25,2017-04-19,0.0165999,0.0418584,0.0165097,0.0399277,7066.746527777777,392023.8620581653,4,0
2017-04-22,57,0,0.0,1.0,0.0,0.0,0.0,2017-04-21,0.0332835,0.0407224,0.0141479,0.0251393,4884.473867595819,406388.5829266861,4,0
2017-04-23,58,-1,0.0683333333333333,0.9316666666666666,0.0,0.0,0.0,2017-04-22,0.0251498,0.039136,0.0195443,0.0246426,3649.8125,366660.4786024798,4,0
2017-04-24,59,1,0.0,0.8729999999999999,0.127,0.8333333333333334,0.5,2017-04-23,0.0246342,0.0362105,0.0201237,0.0248595,4807.90625,401310.4507019347,4,0
2017-04-26,60,0,0.083375,0.851875,0.06475,1.375,0.375,2017-04-25,0.037817,0.0899363,0.037817,0.075918,26758.49825783972,1014833.1726555296,4,0
2017-04-27,61,0,0.0,1.0,0.0,2.5,1.0,2017-04-26,0.0759294,0.117459,0.063406,0.116311,46988.65277777778,1463595.1656536325,4,0
2017-04-28,62,0,0.0261666666666666,0.8873333333333333,0.0865,1.1666666666666667,0.1666666666666666,2017-04-27,0.116309,0.131733,0.072216,0.131365,65170.40972222222,1604369.831949964,4,0
2017-05-05,63,1,0.0,0.744,0.256,1.0,0.5,2017-05-04,0.0939168,0.132396,0.0755192,0.0937389,17927.92361111111,1444165.518406478,4,0
2017-05-06,64,-1,0.067,0.9128,0.0202,0.2,0.0,2017-05-05,0.0939674,0.102319,0.0646118,0.078322,24879.7212543554,1210428.6247696003,4,0
2017-05-07,65,0,0.0,1.0,0.0,0.0,0.0,2017-05-06,0.0933239,0.100717,0.0701135,0.0876494,13558.940972222224,1222722.5393537623,4,0
2017-05-08,66,0,0.0,1.0,0.0,0.0,0.0,2017-05-07,0.087655,0.0952116,0.0754573,0.0799284,12912.114583333334,1211529.131541994,4,0
2017-05-10,67,0,0.0,1.0,0.0,0.0,0.0,2017-05-09,0.0940949,0.103665,0.0830366,0.0838996,10718.142857142857,1349964.7926824442,4,0
2017-05-12,68,0,0.0,1.0,0.0,0.0,0.0,2017-05-11,0.0770551,0.0912303,0.07026,0.0806713,3387.659722222222,1103225.2260194628,4,0
2017-05-14,69,0,0.0,1.0,0.0,0.0,0.0,2017-05-13,0.0809742,0.0989488,0.0770753,0.0817024,3883.0833333333335,1220140.5429752278,4,0
2017-05-16,70,0,0.0,1.0,0.0,0.0,0.0,2017-05-15,0.0778762,0.080851,0.0683342,0.0709065,1924.2604166666667,1052268.1524445524,4,0
2017-05-17,71,0,0.0,1.0,0.0,1.0,0.0,2017-05-16,0.0709634,0.0814872,0.0675519,0.0723466,1712.7317073170732,1035099.9221825282,4,0
2017-05-18,72,0,0.0,1.0,0.0,0.0,0.0,2017-05-17,0.0724613,0.0813514,0.0592413,0.0600788,3044.0381944444443,1020506.8813737516,4,0
2017-05-20,73,0,0.0,1.0,0.0,0.0,0.0,2017-05-19,0.0592511,0.095089,0.0592511,0.0801665,3639.177700348432,965825.41928265,4,0
2017-05-21,74,0,0.0,1.0,0.0,2.0,0.0,2017-05-20,0.0801743,0.0890266,0.0626258,0.0638995,5065.71875,1103421.657740462,4,0
2017-05-22,75,0,0.0,1.0,0.0,0.0,0.0,2017-05-21,0.0639478,0.0909818,0.0565079,0.0634326,6683.899305555556,1008744.754692877,4,0
2017-05-24,76,0,0.0,1.0,0.0,0.0,0.0,2017-05-23,0.0675595,0.0802263,0.047459,0.0617127,5067.240418118467,907209.2873622827,4,0
2017-05-26,77,0,0.0,1.0,0.0,0.0,0.0,2017-05-25,0.0976611,0.136993,0.0832634,0.0937145,11600.583038869258,1438205.8362857176,4,0
2017-05-28,78,0,0.0,1.0,0.0,0.0,0.0,2017-05-27,0.087514,0.123948,0.0611699,0.0710774,7144.267361111111,1079523.995616089,4,0
2017-05-30,79,0,0.0,1.0,0.0,0.0,0.0,2017-05-29,0.091574,0.0986553,0.0794407,0.0885492,36128.50347222222,1249289.5474787096,4,0
2017-06-01,80,0,0.051,0.9002000000000001,0.0487999999999999,0.0,0.0,2017-05-31,0.084995,0.0964077,0.079342,0.0823362,59950.15277777778,1265465.0357521162,4,0
2017-06-03,81,0,0.0,1.0,0.0,0.0,0.0,2017-06-02,0.0959433,0.0972047,0.0712,0.0729825,18359.78048780488,1299722.6866765006,4,0
2017-06-04,82,0,0.0,0.97,0.03,0.2,0.0,2017-06-03,0.0731267,0.0819474,0.0712153,0.0712153,8948.538194444445,1160968.014704796,4,0
2017-06-07,83,1,0.0,0.775,0.225,0.0,0.0,2017-06-06,0.131288,0.138778,0.0828721,0.114471,7369.2125435540065,1528395.7133161258,4,0
2017-06-10,84,1,0.0,0.868,0.132,0.0,0.0,2017-06-09,0.112202,0.112251,0.0976902,0.0996294,7858.3728222996515,1504173.521024772,4,0
2017-06-16,85,0,0.0,1.0,0.0,0.0,0.0,2017-06-15,0.0751007,0.0937181,0.0553031,0.0710238,6182.979166666667,1076169.5730149471,4,0
2017-06-18,86,1,0.0,0.878,0.122,14.0,4.0,2017-06-17,0.0799362,0.0875466,0.0750341,0.0874693,2574.787456445993,1197013.1888865605,4,0
2017-06-28,87,1,0.0,0.811,0.189,0.0,0.0,2017-06-27,0.0551275,0.0745826,0.0520044,0.0744686,2185.507692307692,876438.156023476,4,0
2017-07-07,88,1,0.0,0.878,0.122,2.0,1.0,2017-07-06,0.0868873,0.127628,0.0720436,0.127468,25141.17013888889,1385609.9973387264,4,1
2017-07-08,89,0,0.0569285714285714,0.8539285714285715,0.0892142857142857,2.642857142857143,1.3571428571428572,2017-07-07,0.127273,0.960712,0.115146,0.155755,70325.98263888889,2771835.294211973,4,1
2017-07-09,90,0,0.0374666666666666,0.8474,0.1151,1.4666666666666666,0.4,2017-07-08,0.177392,0.57996,0.165012,0.473338,404974.6202090592,6048015.551256646,4,1
2017-07-10,91,0,0.0182142857142857,0.9351428571428572,0.0466428571428571,1.3571428571428572,0.4285714285714285,2017-07-09,0.473712,1.41619,0.229689,0.841539,1449040.71875,11235039.167421058,4,1
2017-07-11,92,0,0.0478235294117647,0.8327058823529412,0.1194705882352941,3.117647058823529,0.9411764705882352,2017-07-10,0.85025,0.906224,0.363025,0.61527,1324682.420138889,10662886.49594773,4,1
2017-07-12,93,0,0.009695652173913,0.9082173913043478,0.0820869565217391,2.0434782608695654,0.4782608695652174,2017-07-11,0.612021,0.837021,0.566111,0.832525,915844.8397212544,10301468.311858883,4,1
2017-07-13,94,0,0.0460178571428571,0.8537321428571428,0.1002857142857142,2.482142857142857,0.625,2017-07-12,0.830616,3.52254,0.826556,2.9475,2180205.9035533,22865260.960397456,4,1
2017-07-14,95,0,0.0390243902439024,0.8736829268292683,0.0872439024390243,1.975609756097561,0.6829268292682927,2017-07-13,2.64974,6.84069,2.32565,4.84396,7052481.22614841,57277949.92782906,4,1
2017-07-15,96,0,0.0368421052631578,0.8165789473684211,0.1466052631578947,2.8421052631578947,0.631578947368421,2017-07-14,4.72634,6.82447,3.09373,3.31352,8064771.763888889,74129565.00075567,4,1
2017-07-16,97,0,0.0208043478260869,0.9090869565217392,0.0701304347826086,2.739130434782609,0.7608695652173914,2017-07-15,3.22802,3.90465,1.52733,2.4117,3629647.4843205577,38155734.33987745,4,1
2017-07-17,98,0,0.0247105263157894,0.9022631578947368,0.0730263157894736,3.3421052631578947,0.3947368421052631,2017-07-16,2.37872,4.27155,2.32925,3.78766,4052215.173611111,50463956.47275099,4,1
2017-07-18,99,0,0.0499655172413793,0.8366896551724138,0.1133103448275862,1.3793103448275863,0.3103448275862069,2017-07-17,3.75876,4.46182,3.11269,3.47128,3748649.236111111,57766532.90129254,4,1
2017-07-19,100,0,0.0400243902439024,0.8119756097560975,0.148,1.146341463414634,0.3414634146341463,2017-07-18,3.52776,3.82515,2.23239,2.27366,2065106.306620209,48332073.28275141,4,1
2017-07-20,101,0,0.1071935483870967,0.8093870967741936,0.0834193548387096,0.5483870967741935,0.1612903225806451,2017-07-19,2.13193,2.9191,1.05185,1.93292,1625301.986111111,32469006.27825319,4,1
2017-07-21,102,0,0.0806097560975609,0.8421219512195122,0.0772195121951219,2.5121951219512195,0.6585365853658537,2017-07-20,1.93834,1.94031,0.756631,1.08826,1403568.3368055555,22166129.43923501,4,1
2017-07-22,103,0,0.0349999999999999,0.8349166666666666,0.1300833333333333,0.375,0.0833333333333333,2017-07-21,1.04556,1.60906,0.860744,1.1203,1169741.795138889,16292640.654662214,4,1
2017-07-23,104,0,0.0329473684210526,0.838078947368421,0.1289736842105263,2.1052631578947367,0.7631578947368421,2017-07-22,1.15508,1.19578,0.353171,0.525859,647221.456445993,13605115.844859574,4,1
2017-07-24,105,0,0.025551724137931,0.9254827586206896,0.0489655172413793,2.793103448275862,0.7586206896551724,2017-07-23,0.508003,1.01094,0.437967,0.823941,694184.5208333334,8969627.344957104,4,1
2017-07-25,106,0,0.0607857142857142,0.85525,0.0839999999999999,1.8928571428571428,0.5,2017-07-24,0.800207,1.53844,0.800207,1.10994,1092020.3519163765,16616556.548990171,4,1
2017-07-26,107,0,0.0345714285714285,0.856,0.1094285714285714,0.8571428571428571,0.5714285714285714,2017-07-25,1.10354,1.26721,0.775148,0.972676,925074.362369338,16000409.213053573,4,1
2017-07-27,108,0,0.02975,0.89475,0.0755,0.25,0.0,2017-07-26,0.972195,0.984676,0.644318,0.748511,407490.2395833333,12424570.243409405,4,1
2017-07-28,109,1,0.0463076923076923,0.7667692307692308,0.1869230769230769,5.769230769230769,0.5384615384615384,2017-07-27,0.747107,0.822649,0.595139,0.697399,229698.10416666663,10850707.384039912,4,1
2017-07-29,110,-1,0.2491081081081081,0.7304054054054053,0.0204864864864864,0.5675675675675675,0.1351351351351351,2017-07-28,0.786137,0.839942,0.637963,0.694832,291356.1736111111,11221006.872227656,4,1
2017-07-30,111,-1,0.1749032258064516,0.7520967741935485,0.0729677419354838,2.3870967741935485,0.5161290322580645,2017-07-29,0.700483,0.704332,0.633049,0.646053,131705.42857142858,9885074.348844737,4,1
2017-07-31,112,0,0.033090909090909,0.8711818181818182,0.0957272727272727,1.5454545454545454,0.1818181818181818,2017-07-30,0.641434,0.668836,0.61563,0.649006,71317.64930555556,9633606.203648057,4,1
2017-08-03,113,1,0.0102727272727272,0.8545454545454546,0.1352727272727272,0.3636363636363636,0.0909090909090909,2017-08-02,0.484369,0.541366,0.456578,0.479529,92814.28472222222,7724044.732070791,4,0
2017-08-04,114,-1,0.1186111111111111,0.8253333333333334,0.0560555555555555,2.4444444444444446,0.2222222222222222,2017-08-03,0.464039,0.513557,0.444416,0.498641,103670.5,7698963.379068833,4,0
2017-08-05,115,1,0.01,0.842,0.148,0.0,0.0,2017-08-04,0.490209,0.498421,0.462242,0.467745,80761.65972222222,7423661.615418838,4,0
2017-08-06,116,0,0.0874444444444444,0.8224444444444444,0.0901111111111111,2.2222222222222223,0.2777777777777778,2017-08-05,0.473947,0.564728,0.472879,0.521066,82816.07665505227,7817349.699421861,4,0
2017-08-07,117,0,0.061,0.821,0.118,2.5,0.25,2017-08-06,0.531923,0.53805,0.420156,0.447939,67826.48958333333,7755192.760494035,4,0
2017-08-08,118,0,0.0,0.9544444444444444,0.0455555555555555,0.1111111111111111,0.0,2017-08-07,0.447962,0.49068,0.338598,0.408631,100041.99305555556,6363686.538779488,4,0
2017-08-09,119,0,0.056125,0.8878125,0.0560625,1.0,0.3125,2017-08-08,0.409147,0.442501,0.345567,0.345928,105641.7456445993,5919259.62529682,4,0
2017-08-10,120,0,0.0,1.0,0.0,0.75,0.25,2017-08-09,0.345928,0.497984,0.176121,0.335617,141153.32986111112,5167371.469382023,4,0
2017-08-11,121,0,0.0,1.0,0.0,0.0,0.0,2017-08-10,0.32003,0.416628,0.30175,0.32716,106628.73958333331,5319247.061215358,4,0
2017-08-12,122,0,0.0222857142857142,0.8925714285714286,0.0851428571428571,0.8571428571428571,0.0,2017-08-11,0.327214,0.347687,0.304152,0.30526,32170.135416666668,4834160.634004512,4,0
2017-08-13,123,0,0.0,0.93475,0.06525,1.25,0.0,2017-08-12,0.305127,0.335796,0.241385,0.248914,35065.10452961672,4584283.730932015,4,0
2017-08-14,124,0,0.0553333333333333,0.9026666666666668,0.042,1.0,0.1666666666666666,2017-08-13,0.248195,0.34472,0.247896,0.269854,55514.11111111111,4325179.159224314,4,0
2017-08-15,125,0,0.0,0.8333333333333334,0.1666666666666666,0.6666666666666666,0.3333333333333333,2017-08-14,0.269187,0.295722,0.244171,0.248308,31619.972222222223,4019521.122729929,4,0
2017-08-16,126,0,0.0376363636363636,0.8937272727272727,0.0686363636363636,4.2727272727272725,0.5454545454545454,2017-08-15,0.249671,0.323817,0.235201,0.315293,40808.05226480837,3978399.6077654287,4,0
2017-08-17,127,0,0.0,0.9622,0.0378,0.0,0.0,2017-08-16,0.315537,0.392126,0.259748,0.264456,59268.5625,4909742.54524517,4,0
2017-08-18,128,0,0.0898888888888889,0.782,0.128,1.6666666666666667,0.6666666666666666,2017-08-17,0.264481,0.295142,0.259264,0.284496,38199.15277777778,4154598.281715458,4,0
2017-08-19,129,0,0.0,1.0,0.0,0.2,0.0,2017-08-18,0.284563,0.30041,0.249908,0.261941,26205.243055555555,4145403.3528713104,4,0
2017-08-20,130,0,0.0417,0.8657999999999999,0.0925,3.2,0.4,2017-08-19,0.260068,0.311719,0.250494,0.293944,21738.80487804878,4159905.764602709,4,0
2017-08-21,131,0,0.0,1.0,0.0,0.2,0.0,2017-08-20,0.298061,0.331298,0.263184,0.2987,35479.038194444445,4334102.813193414,4,0
2017-08-22,132,-1,0.13725,0.71125,0.15175,4.75,1.5,2017-08-21,0.296958,0.331304,0.263253,0.279398,38640.15972222222,4267106.364731941,4,0
2017-08-23,133,0,0.1028571428571428,0.83,0.0672857142857142,2.142857142857143,0.1428571428571428,2017-08-22,0.279558,0.282634,0.249585,0.260407,23229.09059233449,4079526.729271239,4,0
2017-08-24,134,0,0.039,0.7539999999999999,0.2068571428571428,1.0,0.1428571428571428,2017-08-23,0.263959,0.279969,0.256673,0.273151,17685.07638888889,4091055.655097724,4,0
2017-08-25,135,0,0.0,1.0,0.0,1.0,1.25,2017-08-24,0.27257,0.281301,0.210768,0.239044,26120.8125,3817274.2492419207,4,0
2017-08-26,136,0,0.1275,0.675,0.1975,0.0,0.0,2017-08-25,0.238795,0.250385,0.183382,0.199666,48126.739583333336,3088891.755419988,4,0
2017-08-27,137,1,0.0,0.9245,0.0755,0.0,0.5,2017-08-26,0.200033,0.253957,0.19328,0.21649,23833.243902439022,3247004.7377574164,4,0
2017-08-29,138,0,0.0708,0.7914,0.1378,7.0,0.6,2017-08-28,0.205124,0.253603,0.197026,0.211675,19602.9375,3218243.314552461,4,0
2017-08-30,139,1,0.0,0.9005,0.0995,0.25,0.0,2017-08-29,0.211643,0.232078,0.208919,0.227741,21114.198606271777,3345225.8808766506,4,0
2017-08-31,140,0,0.0,1.0,0.0,6.5,0.75,2017-08-30,0.227609,0.238605,0.2185,0.224073,18660.409722222223,3449856.683703755,4,0
2017-09-01,141,-1,0.37,0.45,0.18,1.0,0.0,2017-08-31,0.23814,0.273806,0.225005,0.232517,26464.125,3775122.6848058496,4,0
2017-09-02,142,1,0.0,0.8530000000000001,0.147,7.333333333333333,1.0,2017-09-01,0.232404,0.251765,0.226844,0.242439,20002.79513888889,3641060.138366492,4,0
