,Date,compound,negative,neutral,positive,likes,retweets
0,2020-12-01,0.21875882352941178,0.039911764705882355,0.8476176470588235,0.11252941176470588,6.4411764705882355,0.8823529411764706
1,2020-12-02,0.20426052631578948,0.03307894736842105,0.8707631578947368,0.09615789473684211,8.68421052631579,0.868421052631579
2,2020-12-03,0.23751212121212123,0.032878787878787875,0.8435454545454545,0.12357575757575759,3.909090909090909,0.5151515151515151
3,2020-12-04,0.10549117647058825,0.030205882352941173,0.8917352941176471,0.07805882352941176,7.205882352941177,1.5
4,2020-12-05,0.14495897435897437,0.027897435897435898,0.8959230769230769,0.07617948717948718,10.025641025641026,1.1282051282051282
5,2020-12-06,0.1215888888888889,0.0205,0.9146666666666666,0.06483333333333334,6.861111111111111,1.3333333333333333
6,2020-12-07,0.14166666666666666,0.03403333333333333,0.8959333333333334,0.07003333333333334,2.3666666666666667,0.3
7,2020-12-08,0.1537095238095238,0.02626190476190476,0.8865952380952381,0.08714285714285715,8.0,1.2857142857142858
8,2020-12-09,0.20858823529411766,0.02323529411764706,0.9053529411764706,0.07147058823529412,4.411764705882353,0.35294117647058826
9,2020-12-10,0.127135593220339,0.03903389830508475,0.8724406779661016,0.08850847457627117,28.64406779661017,3.711864406779661
10,2020-12-11,0.22181794871794872,0.010717948717948718,0.9027435897435898,0.08653846153846154,3.6153846153846154,1.0512820512820513
11,2020-12-12,0.20667179487179488,0.014923076923076924,0.9065897435897435,0.0785128205128205,5.282051282051282,1.205128205128205
12,2020-12-13,0.21589999999999998,0.03523255813953488,0.8417209302325582,0.12302325581395349,5.1395348837209305,0.627906976744186
13,2020-12-14,0.15674,0.044028571428571424,0.8822571428571429,0.07374285714285714,5.285714285714286,0.8285714285714286
14,2020-12-15,0.16468095238095237,0.02657142857142857,0.886952380952381,0.0865,3.261904761904762,0.9523809523809523
15,2020-12-16,0.2275394736842105,0.031210526315789473,0.8536578947368421,0.11510526315789472,1.0263157894736843,0.10526315789473684
16,2020-12-17,0.21595121951219515,0.032414634146341464,0.8812682926829267,0.08629268292682928,2.4634146341463414,0.4878048780487805
17,2020-12-18,0.20874166666666666,0.036000000000000004,0.8738611111111111,0.0901111111111111,8.055555555555555,1.3333333333333333
18,2020-12-19,0.26100833333333334,0.027361111111111114,0.8584722222222223,0.11413888888888889,7.888888888888889,1.5
19,2020-12-20,0.12693958333333333,0.022979166666666665,0.9184583333333333,0.05858333333333333,4.479166666666667,0.5
20,2020-12-21,0.10236046511627908,0.028069767441860467,0.9093023255813953,0.06265116279069767,2.3488372093023258,0.7441860465116279
21,2020-12-22,0.16063793103448276,0.031344827586206894,0.8769655172413794,0.09165517241379312,10.655172413793103,2.7241379310344827
22,2020-12-23,0.041080952380952385,0.04457142857142857,0.8695238095238095,0.08585714285714285,2.4761904761904763,0.7619047619047619
23,2020-12-24,0.2093909090909091,0.02721818181818182,0.843090909090909,0.12969090909090908,5.9818181818181815,1.018181818181818
24,2020-12-25,0.11137500000000002,0.01075,0.9465,0.04275,15.678571428571429,13.0
25,2020-12-26,0.10478695652173912,0.024586956521739124,0.9019130434782608,0.07347826086956522,1.5869565217391304,0.06521739130434782
26,2020-12-27,-0.6486,0.185,0.815,0.0,7.0,0.0
27,2020-12-28,0.2666294871794872,0.019769230769230768,0.8663974358974358,0.11382051282051282,14.346153846153847,16.756410256410255
28,2020-12-29,0.13412619047619048,0.04573809523809524,0.8903333333333333,0.06392857142857143,9.428571428571429,1.1666666666666667
29,2020-12-30,0.07923703703703705,0.06085185185185185,0.8644074074074074,0.07474074074074073,10.0,1.5925925925925926
30,2020-12-31,0.2033125,0.014156249999999999,0.88278125,0.10309375,2.78125,0.4375
31,2021-01-01,0.09946744186046512,0.0276046511627907,0.9125348837209302,0.059860465116279064,11.720930232558139,2.1627906976744184
32,2021-01-02,0.25201,0.0416,0.8674,0.09095,7.0,0.5
33,2021-01-03,0.08454893617021277,0.026829787234042557,0.9233829787234042,0.04982978723404256,8.425531914893616,2.2127659574468086
34,2021-01-04,0.08333225806451612,0.04125806451612903,0.8970967741935484,0.06167741935483871,6.258064516129032,1.967741935483871
35,2021-01-05,0.12993829787234043,0.029595744680851063,0.8749787234042554,0.09542553191489363,25.0,4.085106382978723
36,2021-01-06,0.05425333333333334,0.015966666666666667,0.9094,0.0746,0.8666666666666667,0.0
37,2021-01-07,0.21604634146341464,0.022243902439024393,0.889219512195122,0.08858536585365855,25.658536585365855,4.097560975609756
38,2021-01-08,0.260745,0.016300000000000002,0.8893000000000001,0.09435,25.2,4.75
39,2021-01-09,0.07417209302325581,0.04867441860465116,0.8965581395348837,0.054790697674418604,9.255813953488373,0.5116279069767442
40,2021-01-10,0.11123125,0.037625,0.8935625,0.06890625,3.96875,0.5
41,2021-01-11,0.11910975609756097,0.03924390243902439,0.8751463414634146,0.08560975609756097,4.024390243902439,0.7073170731707317
42,2021-01-12,0.23823,0.0087,0.8900499999999999,0.10129999999999999,13.6,4.1
43,2021-01-13,0.3027396551724138,0.015637931034482758,0.7994310344827585,0.18493103448275863,9.03448275862069,2.3448275862068964
44,2021-01-14,0.2196060606060606,0.03821212121212121,0.8344545454545454,0.1272727272727273,15.272727272727273,3.484848484848485
45,2021-01-15,0.1320135135135135,0.034540540540540544,0.8720270270270271,0.09343243243243243,4.27027027027027,0.6756756756756757
46,2021-01-16,0.11303200000000001,0.00732,0.9376399999999999,0.05508,26.72,4.6
47,2021-01-17,0.19602857142857144,0.008619047619047618,0.9179047619047619,0.07345238095238095,2.5714285714285716,0.30952380952380953
48,2021-01-18,0.22878666666666667,0.010233333333333334,0.9239999999999999,0.06573333333333334,16.266666666666666,5.333333333333333
49,2021-01-19,0.15717142857142857,0.015261904761904763,0.9295714285714286,0.05514285714285714,5.571428571428571,1.0238095238095237
50,2021-01-20,0.22053846153846154,0.00776923076923077,0.8867692307692308,0.10546153846153847,7.730769230769231,3.0
51,2021-01-21,0.20505675675675675,0.017702702702702702,0.9096486486486486,0.07264864864864866,10.594594594594595,1.6756756756756757
52,2021-01-22,0.28987826086956525,0.02526086956521739,0.8448260869565217,0.12991304347826088,5.217391304347826,1.3478260869565217
53,2021-01-23,0.18180535714285714,0.022410714285714287,0.8839464285714286,0.09367857142857143,9.714285714285714,1.6607142857142858
54,2021-01-24,0.1487390243902439,0.026170731707317072,0.8647073170731708,0.1091219512195122,6.609756097560975,1.5853658536585367
55,2021-01-25,0.19817692307692308,0.02746153846153846,0.8641538461538462,0.10841025641025641,9.025641025641026,2.358974358974359
56,2021-01-26,0.31584285714285715,0.012535714285714285,0.8723214285714286,0.11514285714285714,9.785714285714286,2.1785714285714284
57,2021-01-27,0.166934375,0.0576875,0.852125,0.0901875,1.6875,0.40625
58,2021-01-28,0.179375,0.0,0.95825,0.04175,2.25,0.25
59,2021-01-29,0.10399487179487181,0.04744871794871795,0.8860128205128205,0.06657692307692308,23.307692307692307,2.576923076923077
60,2021-01-30,0.1253576923076923,0.04776923076923077,0.8735769230769231,0.07873076923076924,16.692307692307693,3.6923076923076925
61,2021-01-31,0.11396,0.019177777777777776,0.9329333333333333,0.047888888888888884,8.2,1.711111111111111
62,2021-02-01,0.1924551724137931,0.02113793103448276,0.8936551724137931,0.08520689655172414,7.0,1.103448275862069
63,2021-02-02,0.13472121212121213,0.02518181818181818,0.9099393939393939,0.0649090909090909,8.272727272727273,7.242424242424242
64,2021-02-03,0.16280714285714287,0.04621428571428571,0.8736428571428572,0.08007142857142857,15.285714285714286,0.6428571428571429
65,2021-02-04,0.07236,0.013945454545454546,0.9457818181818182,0.04025454545454545,7.0,2.0545454545454547
66,2021-02-05,0.25677000000000005,0.017499999999999998,0.86785,0.11465,8.65,1.75
67,2021-02-06,0.18138421052631581,0.015912280701754388,0.8951228070175439,0.08896491228070175,11.771929824561404,1.5964912280701755
68,2021-02-07,0.1023421052631579,0.008421052631578947,0.9597368421052631,0.031842105263157894,14.631578947368421,3.9473684210526314
69,2021-02-08,0.14973181818181816,0.00690909090909091,0.9460227272727273,0.04706818181818182,3.977272727272727,0.36363636363636365
70,2021-02-09,-0.6597,0.268,0.732,0.0,5.0,1.0
71,2021-02-10,0.07286081081081082,0.025635135135135136,0.9290405405405405,0.04533783783783784,7.175675675675675,0.527027027027027
72,2021-02-11,0.1599,0.01838095238095238,0.8891904761904761,0.09238095238095238,5.571428571428571,0.6190476190476191
73,2021-02-12,0.23915116279069767,0.018255813953488374,0.8950697674418605,0.08672093023255814,38.7906976744186,6.651162790697675
74,2021-02-13,0.23288947368421054,0.043421052631578944,0.8765263157894737,0.08005263157894736,15.526315789473685,5.157894736842105
75,2021-02-14,0.26253454545454546,0.014181818181818183,0.8904363636363636,0.09530909090909091,1.8181818181818181,0.38181818181818183
76,2021-02-15,0.24310434782608698,0.011521739130434782,0.8916086956521739,0.09686956521739132,23.304347826086957,4.739130434782608
77,2021-02-16,0.2198106382978723,0.02072340425531915,0.8870851063829787,0.09219148936170213,17.48936170212766,3.382978723404255
78,2021-02-18,0.17220246913580245,0.021753086419753088,0.904888888888889,0.07339506172839506,5.8765432098765435,2.3333333333333335
79,2021-02-20,0.29951587301587307,0.020111111111111114,0.8724603174603174,0.10741269841269842,2.7777777777777777,0.6190476190476191
80,2021-02-21,0.14374666666666666,0.03253333333333333,0.8378,0.12973333333333334,0.7333333333333333,0.06666666666666667
81,2021-02-22,0.17496545454545456,0.012090909090909091,0.9189818181818181,0.0689090909090909,3.7454545454545456,1.7818181818181817
82,2021-02-23,0.15188421052631576,0.05842105263157894,0.8244210526315789,0.1171578947368421,11.368421052631579,2.8947368421052633
83,2021-02-24,0.07113518518518519,0.03138888888888889,0.9238148148148149,0.0447962962962963,37.7962962962963,3.2222222222222223
84,2021-02-25,0.19301578947368422,0.012842105263157894,0.8965263157894736,0.09057894736842105,6.368421052631579,2.0
85,2021-02-26,0.10811730769230768,0.015134615384615385,0.9410576923076923,0.043846153846153854,31.923076923076923,9.903846153846153
86,2021-02-27,-0.0045533333333333354,0.03713333333333333,0.8985333333333333,0.06433333333333334,5.533333333333333,1.6
87,2021-02-28,0.14164909090909092,0.01930909090909091,0.9106545454545454,0.07009090909090909,2.0,0.21818181818181817
88,2021-03-01,0.2241368421052632,0.03910526315789473,0.8552631578947368,0.10563157894736842,59.36842105263158,6.631578947368421
89,2021-03-02,0.366828,0.00634,0.845,0.14866,12.8,3.82
90,2021-03-03,0.39851875,0.0081875,0.832875,0.1589375,6.9375,1.75
91,2021-03-04,0.2622,0.033045454545454545,0.8059772727272727,0.16095454545454546,4.909090909090909,1.5
92,2021-03-05,0.24308823529411766,0.018235294117647058,0.8639411764705882,0.11788235294117647,0.6470588235294118,0.0
93,2021-03-06,0.1159843137254902,0.03307843137254902,0.8788431372549019,0.08809803921568628,18.176470588235293,2.627450980392157
94,2021-03-07,0.14502941176470588,0.037294117647058825,0.8658823529411765,0.0968235294117647,3.6470588235294117,2.5294117647058822
95,2021-03-08,0.20935957446808512,0.008085106382978723,0.9117872340425531,0.08014893617021276,20.80851063829787,5.0212765957446805
96,2021-03-09,-0.0681,0.08316666666666667,0.8778333333333334,0.039,98.33333333333333,65.58333333333333
97,2021-03-10,0.26190526315789475,0.00968421052631579,0.8809824561403509,0.10935087719298246,5.842105263157895,1.8070175438596492
98,2021-03-11,0.3320416666666667,0.051416666666666666,0.8025000000000001,0.14608333333333334,40.083333333333336,8.0
99,2021-03-12,0.14743962264150945,0.01650943396226415,0.9196981132075471,0.06379245283018868,136.11320754716982,28.754716981132077
100,2021-03-13,0.14394166666666666,0.03133333333333333,0.9089999999999999,0.059666666666666666,13.166666666666666,2.25
101,2021-03-14,0.19710338983050849,0.008813559322033898,0.9247118644067797,0.06645762711864407,11.966101694915254,5.491525423728813
102,2021-03-15,0.12658,0.0452,0.8567,0.09809999999999999,11.5,1.6
103,2021-03-16,0.19845223880597015,0.026776119402985077,0.8901194029850746,0.08314925373134328,14.208955223880597,3.417910447761194
104,2021-03-17,0.15013333333333334,0.0,0.9678333333333334,0.03216666666666667,4.666666666666667,0.6666666666666666
105,2021-03-18,0.17752567567567568,0.013702702702702702,0.9266216216216215,0.05964864864864865,14.756756756756756,3.0405405405405403
106,2021-03-19,-0.019436363636363637,0.06354545454545454,0.8588181818181817,0.07763636363636363,20.454545454545453,1.4545454545454546
107,2021-03-20,0.09174262295081968,0.04167213114754098,0.8767704918032786,0.08157377049180328,5.262295081967213,1.1967213114754098
108,2021-03-21,0.07357,0.0356,0.9128000000000001,0.0516,19.3,0.7
109,2021-03-22,0.09916491228070176,0.022719298245614035,0.9270526315789474,0.050228070175438594,11.087719298245615,2.736842105263158
110,2021-03-23,0.10220588235294117,0.03217647058823529,0.902,0.06582352941176471,15.117647058823529,6.764705882352941
111,2021-03-24,0.07730000000000001,0.040017543859649125,0.8961228070175439,0.0638421052631579,5.192982456140351,0.8596491228070176
112,2021-03-26,0.33569565217391306,0.010869565217391304,0.8459275362318841,0.14315942028985507,11.144927536231885,2.579710144927536
113,2021-03-27,0.5174333333333333,0.004666666666666667,0.7985000000000001,0.19683333333333333,5.666666666666667,0.6666666666666666
114,2021-03-28,0.24604666666666666,0.013416666666666667,0.9041166666666667,0.08245,11.216666666666667,2.15
115,2021-03-29,0.0,0.0,1.0,0.0,0.0,0.0
116,2021-03-30,0.20664864864864865,0.008783783783783784,0.9121486486486485,0.07908108108108108,14.783783783783784,3.2432432432432434
117,2021-03-31,0.153875,0.0085,0.907,0.0845,66.25,20.75
118,2021-04-01,0.14905223880597016,0.011402985074626866,0.9379402985074626,0.05065671641791045,24.119402985074625,7.08955223880597
119,2021-04-02,0.2029,0.010666666666666666,0.8925000000000001,0.09683333333333333,8.0,3.0
120,2021-04-03,0.1639920634920635,0.013126984126984126,0.9170476190476191,0.06982539682539683,15.047619047619047,2.8412698412698414
