Date,Price,market_cap,Volume
2019-04-09,0.003541136908529577,263622.3934451289,52673.868999396705
2019-04-10,0.0034845964752889444,259498.5947597554,29996.751377990255
2019-04-11,0.0036900050618205726,274905.1493989615,39137.26869270814
2019-04-12,0.003558738970567859,264932.7911631399,33844.337665500774
2019-04-13,0.003589406865497907,267215.88387381966,81303.96352022253
2019-04-14,0.00346038028711028,257631.3228851038,37288.14890138733
2019-04-15,0.0036190755627694172,268873.1796985483,14636.15355949548
2019-04-16,0.00351711042225265,261665.24269607462,15817.227992440374
2019-04-17,0.003461746295345325,257482.63008788016,46363.3446910765
2019-04-18,0.003517126318783237,261888.28732914903,29582.466497160076
2019-04-19,0.0035977395316174957,267896.40151453536,39755.13771850748
2019-04-20,0.0036769661088622407,272918.51711001655,67431.10717336234
2019-04-21,0.0036817459044989273,274090.12768270425,48661.57103742767
2019-04-22,0.0034279131869669453,254921.66758816747,51733.66352681935
2019-04-23,0.003340194667996223,248889.50164523127,16878.9967553245
2019-04-24,0.0033347448706029905,248257.39501901114,39710.04517274073
2019-04-25,0.0030762848043436454,229016.15610696693,167996.92537898486
2019-04-26,0.0030940131546274047,230131.487280186,61181.85101524707
2019-04-27,0.0030847446786953256,229645.95732122197,18035.527287960584
2019-04-28,0.0030254473320125417,225845.00396662398,21131.773717223932
2019-04-29,0.0031326200441527375,233210.07211117615,21835.775320303455
2019-04-30,0.003161454738337902,235356.69092081377,48704.42505612275
2019-05-01,0.0030353178910650703,225840.45517749438,44580.49639580716
2019-05-02,0.0030132387688883364,224000.1383027245,25295.827403698822
2019-05-03,0.00329177071947846,245236.62009316636,50307.71874878861
2019-05-04,0.003262232384356665,243028.6092908933,61557.11030423061
2019-05-05,0.003261360545327502,242794.24802125408,62548.84368660338
2019-05-06,0.0033206809010844994,246944.86734914008,17993.45047704141
2019-05-07,0.0032923613029702285,245367.34332079883,58302.80521205064
2019-05-08,0.0034619120817915355,258061.85579809122,70948.24147944195
2019-05-09,0.0035611046590447375,265108.9064827476,159173.83486113997
2019-05-10,0.003374721068889623,251233.450829724,125177.11459200435
2019-05-11,0.003619243050782819,269437.0593830566,43568.393789527276
2019-05-12,0.00387561457965207,288522.8156803931,96638.38961993194
2019-05-13,0.0037801070934294417,281412.69462032034,44193.063304362826
2019-05-14,0.0038172929482321837,284181.0213748689,82786.13125004334
2019-05-15,0.0037829693003118446,281625.7735970345,55017.36793136738
2019-05-16,0.0038194999348632476,282951.0520349628,92914.56614154633
2019-05-17,0.003842587585955588,285765.9607297145,88646.17459330714
2019-05-18,0.003449833660963742,255921.15756712947,136141.47448840417
2019-05-19,0.0034275372588418378,254529.95973895094,45254.354632650226
2019-05-20,0.0035707867370904033,266063.4610070731,78493.21747726202
2019-05-21,0.0036556493422711975,272147.35100592766,22254.981026681868
2019-05-22,0.003501882707514773,260700.08722212672,25271.61800987655
2019-05-23,0.003615354970688787,269147.6085635116,35647.344504356166
2019-05-24,0.003545178984949632,264445.9396707288,14313.062299530971
2019-05-25,0.0037222159676724305,277051.31907461025,32080.92130246089
2019-05-26,0.0035157608481498426,266217.14732378966,83154.82353584617
2019-05-27,0.0038347180353916093,285976.12462492584,214101.2910513596
2019-05-28,0.004093496167752406,305260.65085989295,119198.00052932938
2019-05-29,0.004256208791127774,316900.82782652555,65919.44206911475
2019-05-30,0.0044085738290198925,328199.336683758,84667.05959003344
2019-05-31,0.004559200745360433,338783.30054688046,149695.96256209482
2019-06-01,0.005012550445503548,373162.79484285734,178262.14356272545
2019-06-02,0.004973202397527628,367899.03374296514,115558.61741063825
2019-06-03,0.005101601419651853,379758.58639548806,84033.82393440283
2019-06-04,0.005199104019216029,383099.0440416687,324002.8560592301
2019-06-05,0.005380782431249364,399928.90586785687,160211.3354558438
2019-06-06,0.005754798379104197,430386.75811334973,237980.52035782597
2019-06-07,0.006076781163034774,452390.1888071044,205591.3345170792
2019-06-08,0.0062698021105706625,466678.26058448554,45005.50862144617
2019-06-09,0.00659850529225505,488772.6783888962,189556.14764544394
2019-06-10,0.006366904600772925,474277.3282663238,148297.55761650135
2019-06-11,0.007697243011626695,575485.2252482559,525742.1632496441
2019-06-12,0.007797952860543863,580524.0097092091,246767.27433787638
2019-06-13,0.007356464835380609,545117.6213325714,247097.76231135643
2019-06-14,0.011026299112015362,817836.6430332134,3233032.6184966527
2019-06-15,0.010318713630686918,768382.3622608174,1246257.1324184395
2019-06-16,0.009681503632432047,720633.8166863851,669935.3755572891
2019-06-17,0.010191443453031237,759527.2280322813,1114512.0911094937
2019-06-18,0.010199041679377628,759274.732329006,2681751.2363887313
2019-06-19,0.008697478544123246,646736.8200235845,2993276.9865348265
2019-06-20,0.009113082798287146,0.0,2650834.223137999
2019-06-21,0.008082559844286135,0.0,5857600.779512541
2019-06-22,0.008234680340221998,0.0,3037038.377465794
2019-06-23,0.007767236752018243,0.0,4143035.044782262
2019-06-24,0.007709192156061917,0.0,2587422.692974423
2019-06-25,0.00852992671577338,0.0,586690.8746515019
2019-06-26,0.008149289940270556,0.0,859291.709406621
2019-06-27,0.007798303938119733,0.0,813998.3440218115
2019-06-28,0.007336022224629313,0.0,409677.8151966163
2019-06-29,0.0077053398680233445,0.0,265277.6913283641
2019-06-30,0.0077133919608984745,0.0,614297.9056005201
2019-07-01,0.009091592240741223,0.0,3927070.8702911786
2019-07-02,0.009383630191990762,0.0,2962336.13390879
2019-07-03,0.010709715573693308,0.0,6661962.778330282
2019-07-04,0.009698521357827283,0.0,1702249.8813408818
2019-07-05,0.009028281873045035,0.0,1113413.6879673703
2019-07-06,0.008793582331842117,0.0,2327727.651492993
2019-07-07,0.008657020908411667,0.0,2931027.407426628
2019-07-08,0.008796541913473078,0.0,655767.1691215588
2019-07-09,0.009027298490098125,0.0,2852749.458181485
2019-07-10,0.008627401700234004,0.0,8347348.052158944
2019-07-11,0.00814482252895163,0.0,2914103.7138680285
2019-07-12,0.007261226991874638,0.0,4515016.057059146
2019-07-13,0.007616246572246341,0.0,1149987.3956022256
2019-07-14,0.007568538818412124,0.0,3096782.1708888267
2019-07-15,0.00648105796418554,0.0,332048.3452613293
2019-07-16,0.006593931289634447,0.0,262152.77914244984
2019-07-17,0.005922853638383171,0.0,507648.59577035345
2019-07-18,0.006080535648988583,0.0,312412.2156354921
2019-07-19,0.006434546122175799,0.0,204110.31815902187
2019-07-20,0.0063897842898682266,0.0,134054.64692811773
2019-07-21,0.006715958952972088,0.0,152245.46142650762
