Date,Open,High,Low,Close,Volume,Market Cap
2017-06-14,50.89,53.96,46.35,47.83,1800000,355000000
2017-06-15,48.01,50.28,43.45,49.18,1700000,312700000
2017-06-16,49.16,51.44,46.92,50.94,1400000,321600000
2017-06-17,50.69,51.19,50.27,51.03,1400000,339300000
2017-06-18,51.02,51.62,50.50,50.90,1100000,344000000
2017-06-19,50.96,51.66,50.90,51.38,1800000,342200000
2017-06-20,51.36,52.76,51.08,52.42,2000000,342700000
2017-06-21,52.41,52.67,48.98,51.27,2000000,353800000
2017-06-22,51.25,52.30,50.28,52.30,2300000,340800000
2017-06-23,52.31,56.73,51.25,55.67,2400000,342700000
2017-06-24,55.65,56.40,51.81,52.87,2300000,385600000
2017-06-25,52.76,54.14,50.46,51.16,2500000,363800000
2017-06-26,51.11,52.74,47.31,48.33,2200000,357300000
2017-06-27,49.50,50.77,46.29,50.56,2400000,327200000
2017-06-28,51.31,52.62,49.94,52.11,3000000,344300000
2017-06-29,52.06,52.82,51.04,51.84,2900000,354400000
2017-06-30,51.94,53.10,50.86,51.39,2100000,356200000
2017-07-01,51.37,52.15,49.61,50.04,2700000,355000000
2017-07-02,50.04,52.40,49.62,52.04,1300000,334400000
2017-07-03,51.81,54.06,51.35,53.36,3400000,348600000
2017-07-04,53.24,55.52,53.22,55.48,2700000,356200000
2017-07-05,55.52,57.30,53.62,57.08,3000000,371300000
2017-07-06,57.11,63.80,56.92,59.06,3300000,391700000
2017-07-07,59.13,59.79,56.58,56.58,4200000,415100000
2017-07-08,56.60,60.25,56.60,60.18,2400000,376400000
2017-07-09,60.22,60.45,58.61,58.96,2000000,417200000
2017-07-10,58.67,59.60,53.45,53.97,2900000,421000000
2017-07-11,53.64,56.96,53.28,55.07,2800000,366300000
2017-07-12,54.99,58.86,53.61,58.26,2700000,367500000
2017-07-13,57.99,58.89,57.02,57.64,3000000,402100000
2017-07-14,57.60,58.57,53.94,55.53,3400000,404400000
2017-07-15,55.45,55.55,44.57,44.57,2700000,430800000
2017-07-16,44.22,50.56,29.87,48.05,2100000,234300000
2017-07-17,47.74,55.83,47.74,55.49,3800000,262300000
2017-07-18,55.72,59.98,53.81,58.29,3500000,321800000
2017-07-19,58.38,60.22,55.72,56.61,3100000,352300000
2017-07-20,56.44,72,56.44,69.79,4400000,305000000
2017-07-21,70.31,70.55,65.47,67.21,4200000,431100000
2017-07-22,67.23,70.84,65.63,67.31,3100000,412500000
2017-07-23,67.36,67.85,58.75,60.14,2100000,434100000
2017-07-24,61.33,68.22,58.44,67.02,4000000,356300000
2017-07-25,67.01,67.01,60.14,63.65,3600000,418300000
2017-07-26,63.57,64.46,60.63,62.68,3400000,399600000
2017-07-27,63.01,66.09,62.21,65.09,3500000,389500000
2017-07-28,65.28,69.94,64.79,69.28,4200000,398600000
2017-07-29,69.08,69.23,64.04,64.96,2900000,447100000
2017-07-30,65.08,65.16,61.26,61.52,2100000,421400000
2017-07-31,61.29,66.64,57.91,66.14,1600000,368100000
2017-08-01,65.98,66.14,41.09,52.44,261100,448000000
2017-08-02,50.73,70.30,49.78,64.93,3300000,292100000
2017-08-03,65.09,69.85,64.73,69.35,4400000,400900000
2017-08-04,69.41,71.10,67.85,70.90,4800000,434500000
2017-08-05,70.72,80.61,70.72,79.13,4200000,428300000
2017-08-06,79.13,81.21,75.75,79.32,3400000,501200000
2017-08-07,79.20,84.90,78.36,83.05,4500000,494900000
2017-08-08,83.13,87.32,83.03,86.51,8100000,521400000
2017-08-09,86.45,86.89,83.16,85.91,6600000,551000000
2017-08-10,85.94,92.18,85.46,91.54,8200000,533600000
2017-08-11,91.57,100.27,91.22,98.96,8500000,566400000
2017-08-12,98.88,106.88,97.91,104.76,6400000,618300000
2017-08-13,104.71,113.37,100.17,103.23,5100000,686800000
2017-08-14,103.30,112.83,98.87,112.74,7800000,630200000
2017-08-15,113.03,116.79,104.35,112.26,8400000,724100000
2017-08-16,112.38,119.40,107.07,119.36,8100000,695700000
2017-08-17,119.23,122.90,115.32,117.90,9400000,775900000
2017-08-18,117.65,124.19,115.06,121.08,7900000,750500000
2017-08-19,121.01,132.04,111.47,120.04,6800000,790200000
2017-08-20,119.53,119.61,114.63,116.77,4700000,780100000
2017-08-21,116.32,118.05,112.68,115.91,7700000,753200000
2017-08-22,116.16,121.95,106.55,120.44,6300000,728000000
2017-08-23,120.20,130.43,119.72,127.97,9700000,760300000
2017-08-24,128.05,131.49,119.89,127.07,8600000,829900000
2017-08-25,123.40,149.89,38.98,100.87,3400000,822900000
2017-08-26,100.14,136.51,93.25,116.13,995100,626800000
2017-08-27,116.11,129.98,101.65,114.99,4900000,762300000
2017-08-28,114.84,120.45,86.11,118.75,6400000,695300000
2017-08-29,119.01,129.24,114.84,128.24,9900000,745600000
2017-08-30,128.05,137.29,127.68,136.06,9900000,815200000
2017-08-31,135.60,136.88,132.24,135.63,6600000,885400000
2017-09-01,135.66,140.97,133.47,140.97,7900000,870000000
2017-09-02,141.11,142.80,128,131.33,5100000,958500000
2017-09-03,131.71,135.06,125.87,130.99,5200000,866300000
2017-09-04,128.26,129.55,110.68,114.13,30400000,893300000
2017-09-05,114.74,131.57,108.93,129.42,8500000,708500000
2017-09-06,130.25,142.16,128.85,136.18,8000000,852000000
2017-09-07,135.88,138.67,132.52,137.61,7600000,892300000
2017-09-08,137.68,139.78,123.23,128.29,7100000,942800000
2017-09-09,128.51,131.51,125.21,130.05,6200000,846400000
2017-09-10,129.70,129.70,118.94,122.92,4600000,880400000
2017-09-11,121.88,128.20,120.76,125.70,7100000,802200000
2017-09-12,125.29,130.91,122.22,123.50,6900000,849300000
2017-09-13,123.14,123.70,112.60,115.97,6300000,842700000
2017-09-14,115.97,117.38,96.71,96.71,6400000,855600000
2017-09-15,97.42,113.75,89.36,111.22,8500000,603500000
2017-09-16,111.11,116.01,105.02,109.85,5700000,749000000
2017-09-17,109.75,110.94,102.82,106.84,5400000,742400000
2017-09-18,106.62,122.24,106.49,122,8200000,671900000
2017-09-19,122.20,123.11,114.60,117.67,9200000,834800000
2017-09-20,117.55,121.49,114.45,117.25,8500000,795100000
2017-09-21,116.67,117.45,107.42,108.74,6400000,814700000
2017-09-22,108.61,113.21,107.07,109.69,6900000,733100000
2017-09-23,109.38,113.91,108.24,113.17,5600000,726400000
2017-09-24,113.12,113.27,108.57,110.11,5000000,773600000
2017-09-25,109.68,119.57,109.51,117.50,10400000,721200000
2017-09-26,117.50,120.41,116.41,117.76,10600000,798500000
2017-09-27,117.41,127.13,117.36,126.31,10500000,773100000
2017-09-28,126.30,131.58,125.18,131.26,12800000,844000000
2017-09-29,131.15,132.31,123.58,130.11,10900000,890000000
2017-09-30,130.13,136.54,128.68,136.16,7800000,868100000
2017-10-01,136.23,139.33,134.03,139.33,5800000,918100000
2017-10-02,139.18,140.60,134.72,139.08,11100000,948900000
2017-10-03,139.07,139.74,134.20,136.58,8300000,961500000
2017-10-04,136.92,138.58,134.12,135.09,7500000,949500000
2017-10-05,135.21,140.32,132.93,138.96,8200000,917400000
2017-10-06,138.96,143.83,138.68,141.86,10800000,951300000
2017-10-07,141.85,144.33,139.15,144.15,6300000,972100000
2017-10-08,142.71,148.93,142.33,148.31,7000000,976700000
2017-10-09,148.29,161.37,146.63,158.66,12600000,1000000000
2017-10-10,158.71,166.74,158.71,161.25,13000000,1100000000
2017-10-11,161.35,168.28,158.95,166.59,13000000,1100000000
2017-10-12,166.71,188.09,166.23,188.09,15600000,1100000000
2017-10-13,188.67,204.19,187.51,196.71,18200000,1300000000
2017-10-14,196.68,201.51,193.34,199.74,12400000,1400000000
2017-10-15,200.83,201.44,186.43,193.04,9200000,1500000000
2017-10-16,193.05,200.68,190.65,199.63,14100000,1400000000
2017-10-17,199.63,200.24,191.38,193.95,14100000,1500000000
2017-10-18,193.93,196.44,178.70,195.38,13200000,1400000000
2017-10-19,195.58,202.03,194.07,199.79,14100000,1400000000
2017-10-20,199.81,216.68,198.23,213.46,15700000,1400000000
2017-10-21,213.01,218.42,204.57,210.40,10200000,1500000000
2017-10-22,208.51,210.75,198.85,205.04,9900000,1500000000
2017-10-23,204.73,208.27,193.84,198.57,13700000,1500000000
2017-10-24,196.65,201.47,186.31,193.70,12300000,1400000000
2017-10-25,193.74,206.68,188.80,206.32,17000000,1400000000
2017-10-26,206.38,220.18,205.15,216.59,15900000,1500000000
2017-10-27,216.65,220.70,210.38,212.55,14000000,1600000000
2017-10-28,213.13,217.36,209.66,211.84,10600000,1600000000
2017-10-29,211.72,233.22,211.18,227.10,11100000,1500000000
2017-10-30,225.77,230.18,223.09,228.12,22600000,1600000000
2017-10-31,227.38,239.52,226.79,239.52,18400000,1600000000
2017-11-01,239.45,251.29,234.88,250.93,24000000,1700000000
2017-11-02,251.29,273.73,251.29,263.27,23900000,1800000000
2017-11-03,262.93,284.64,260.10,271.12,25800000,1900000000
2017-11-04,270.45,284.62,259.08,278.66,66900000,566900000
2017-11-05,278.10,285.64,273.37,276.28,14600000,599100000
2017-11-06,276.58,279.72,259.64,259.85,19400000,612100000
2017-11-07,260.04,273.18,260.04,271.27,22700000,545500000
2017-11-08,270.42,298.81,268.81,285.47,22600000,568900000
2017-11-09,285.18,285.42,270.67,273.57,22700000,621200000
2017-11-10,274.44,286.70,248.33,253.59,20900000,614900000
2017-11-11,252.63,262.24,237.99,241.58,16000000,555900000
2017-11-12,241.44,241.44,201.66,218,13200000,534300000
2017-11-13,218.02,259.44,216.57,251.90,19900000,437600000
2017-11-14,252.45,259.37,248.25,255.38,22800000,536600000
2017-11-15,255.66,280.36,255.66,273.13,26900000,532800000
2017-11-16,274.63,308.34,261.24,303.01,31000000,555800000
2017-11-17,302.48,308.66,291,297.02,23600000,652800000
2017-11-18,295.91,299.17,284.36,294.92,17800000,629800000
2017-11-19,294.46,295.88,281.27,292.65,16800000,626200000
2017-11-20,292.51,302.04,256.51,296.52,28200000,605100000
2017-11-21,296.57,301.53,274.78,294.10,24000000,629000000
2017-11-22,294.75,301.20,291.73,299.33,19600000,624800000
2017-11-23,299.29,301,289.76,289.76,17600000,651400000
2017-11-24,289.11,300.32,283.55,297.26,17300000,608400000
2017-11-25,296.49,307.98,277.08,304.70,19100000,617000000
2017-11-26,304.60,310,273.25,299.79,20600000,645000000
2017-11-27,299.69,307.43,273.60,300.48,28600000,629700000
2017-11-28,301.27,301.27,284.98,286.04,25400000,660700000
2017-11-29,285.09,325.31,253.61,269.33,31200000,641300000
2017-11-30,273.52,297.65,255.41,285.46,19700000,569500000
2017-12-01,283.65,322.74,272.85,322.74,23600000,841300000
2017-12-02,322.45,327.56,310.75,319.24,16100000,1000000000
2017-12-03,318.83,342.51,296.17,311.99,16500000,1000000000
2017-12-04,292.85,332.09,292.85,330.67,19100000,880600000
2017-12-05,331.34,338.96,324.20,331.74,21200000,1100000000
2017-12-06,331.14,371.27,331.14,369.24,31100000,1000000000
2017-12-07,368.22,447.18,361.20,447.18,37400000,1100000000
2017-12-08,447.95,453.42,356.84,409.73,24900000,1500000000
2017-12-09,409.58,415.65,338.10,373.26,24800000,1300000000
2017-12-10,374.78,384.96,328.65,374.21,26000000,1200000000
2017-12-11,371.31,396.37,369.68,379.63,39200000,1800000000
2017-12-12,380.64,399.23,371.33,387.75,27200000,1800000000
2017-12-13,388.20,394.73,355.94,366.30,28900000,1900000000
2017-12-14,365.37,383.02,360.52,373.44,13700000,1700000000
2017-12-15,373.81,403.65,373.79,396.08,32600000,1700000000
2017-12-16,400.71,461.08,395.56,457.47,26400000,1800000000
2017-12-17,457.70,509.99,425.81,427.71,21500000,2300000000
2017-12-18,428.94,476.62,409.93,430.04,26800000,2100000000
2017-12-19,430.55,456.14,374.84,387.42,23500000,2200000000
2017-12-20,387.11,393.70,348.98,362.78,18800000,1900000000
2017-12-21,363.26,381.93,330.41,340.55,19700000,1800000000
2017-12-22,341.75,344.77,244.23,289.79,22800000,2100000000
2017-12-23,292.51,314.15,286.95,288.51,15800000,1800000000
2017-12-24,291.72,291.72,224.09,241.63,14600000,1900000000
2017-12-25,244.16,244.16,216.11,220.01,18900000,1500000000
2017-12-26,219.87,427.11,216.66,397.87,89600000,1000000000
2017-12-27,397.43,476.40,342.22,421.60,65800000,2300000000
2017-12-28,420.53,479.30,372.94,409.57,60300000,2600000000
2017-12-29,413.53,470.86,407.80,463.31,41400000,2400000000
2017-12-30,461.94,462.06,369.14,384.56,26600000,3100000000
2017-12-31,380.71,431.38,377.46,418.96,21300000,2300000000
2018-01-01,420.98,445.46,376.73,385.50,27400000,2800000000
2018-01-02,385.47,429.82,366.95,428.60,25400000,2200000000
2018-01-03,428.23,447.77,419.68,447.53,27100000,2600000000
2018-01-04,450.46,451.06,409.01,428.53,24300000,2800000000
2018-01-05,428.60,429.67,397.46,402.82,36400000,2700000000
2018-01-06,402.66,451.29,394.01,449.47,24800000,2300000000
2018-01-07,449.02,449.02,372.90,376.96,21800000,3000000000
2018-01-08,375.03,382.83,335.59,361.85,19200000,2300000000
2018-01-09,360.24,371.85,343.20,353.23,22200000,2300000000
2018-01-10,353.65,353.65,311.02,327.27,26000000,2200000000
2018-01-11,324.83,328.61,281.29,302.19,27300000,2100000000
2018-01-12,300.10,328.78,289.78,322.98,23100000,1800000000
2018-01-13,322.83,328.83,313.90,318.02,14200000,2000000000
2018-01-14,318.31,321.25,281.03,293.36,4400000,2000000000
2018-01-15,290.84,304.50,240.19,256.07,2300000,1900000000
2018-01-16,255.91,331.06,19.28,19.28,5900000,13000000000
2018-01-17,21.70,44.59,maj.69,22.48,24800000,143600000
2018-01-18,23.84,82.43,22.79,37.68,57400000,207900000
2018-01-19,35.68,41.94,24.56,29.lis,18700000,368800000
2018-01-20,29.33,30.98,21.76,21.81,7100000,320200000
2018-01-21,21.72,21.97,16.maj,17.86,5900000,216400000
2018-01-22,18.sie,19.20,15.64,16.76,2800000,172400000
2018-01-23,16.69,17.sie,15.sie,16.maj,1800000,154900000
2018-01-24,15.94,15.94,gru.50,13.26,2400000,159100000
2018-01-25,gru.80,15.97,wrz.46,gru.59,5400000,118700000
2018-01-26,gru.57,gru.92,pa�.59,lis.18,1600000,122000000
2018-01-27,lis.17,lis.29,pa�.48,pa�.53,994800,105900000
2018-01-28,pa�.64,lis.24,sie.21,sie.32,2000000,112900000
2018-01-29,sie.27,sie.35,07.sty,07.sty,1200000,83100000
2018-01-30,7,07.maj,maj.75,06.sty,883700,69100000
2018-01-31,maj.97,10.lis,maj.55,sie.73,3700000,47800000
2018-02-01,sie.59,13.14,sie.51,sie.89,5700000,87000000
2018-02-02,sie.91,sie.93,maj.55,cze.69,692300,92100000
2018-02-03,cze.70,cze.91,6,cze.51,317400,61800000
2018-02-04,cze.55,cze.63,maj.26,maj.54,309400,65200000
2018-02-05,maj.49,maj.64,kwi.18,kwi.29,194600,57700000
2018-02-06,kwi.31,maj.59,mar.72,maj.58,302700,34100000
2018-02-07,maj.54,maj.54,lut.14,lut.46,792100,81300000
2018-02-08,lut.42,lut.81,lut.26,lut.34,211100,23400000
2018-02-09,lut.34,lut.35,02.wrz,lut.19,168600,22100000
2018-02-10,lut.19,lut.64,lut.19,lut.39,152700,19900000
2018-02-11,lut.35,lut.39,02.gru,lut.25,76200,21900000
2018-02-12,lut.24,03.gru,lut.23,03.sty,198000,18200000
2018-02-13,3,mar.19,lut.83,03.mar,111900,27500000
2018-02-14,03.maj,maj.52,03.maj,mar.73,385200,29000000
2018-02-15,mar.86,kwi.30,mar.70,04.kwi,157600,35000000
2018-02-16,04.cze,kwi.19,mar.87,kwi.13,149600,36800000
2018-02-17,04.sie,kwi.38,04.sty,kwi.31,185100,36700000
2018-02-18,kwi.34,kwi.34,mar.66,mar.70,150800,43400000
2018-02-19,mar.69,kwi.15,mar.62,mar.95,108300,33200000
2018-02-20,mar.97,kwi.16,mar.44,mar.52,157900,39300000
2018-02-21,mar.52,mar.76,03.sie,mar.27,86200,33900000
2018-02-22,mar.31,mar.49,lut.92,03.maj,116600,32000000
2018-02-23,03.wrz,mar.48,lut.97,mar.25,105500,28100000
2018-02-24,mar.27,mar.38,lut.93,03.gru,104700,30800000
2018-02-25,03.gru,mar.17,lut.87,lut.95,151600,29600000
2018-02-26,lut.96,mar.26,lut.88,mar.22,181800,26200000
2018-02-27,mar.13,mar.38,03.maj,mar.35,116900,27900000
2018-02-28,mar.35,mar.43,03.mar,03.cze,123200,32600000
2018-03-01,03.lip,mar.20,lut.95,mar.13,102800,28100000
2018-03-02,03.lis,mar.24,lut.61,03.lut,164100,28500000
2018-03-03,03.lut,mar.20,03.lut,03.cze,117300,28200000
2018-03-04,03.cze,03.lis,lut.84,lut.92,55800,29000000
2018-03-05,lut.91,lut.94,lut.36,lut.43,74100,29500000
2018-03-06,lut.36,lut.64,lut.23,lut.55,73200,21000000
2018-03-07,lut.47,lut.56,sty.92,02.sty,61500,25600000
2018-03-08,02.sty,lut.17,sty.90,02.kwi,16100,18600000
2018-03-09,02.mar,02.maj,sty.76,sty.90,15400,19200000
2018-03-10,sty.90,02.wrz,sty.87,sty.92,18200,17900000
2018-03-11,sty.91,lut.29,sty.79,lut.16,25200,16800000
2018-03-12,lut.15,lut.53,02.maj,02.maj,20900,21400000
2018-03-13,02.kwi,lut.46,02.mar,lut.16,22300,19100000
2018-03-14,lut.23,lut.37,sty.91,02.lut,21700,22000000
2018-03-15,02.lut,02.maj,sty.83,sty.95,17700,18900000
2018-03-16,sty.94,02.gru,sty.79,sty.88,25200,18600000
2018-03-17,sty.89,02.lut,sty.80,sty.84,22800,18000000
2018-03-18,sty.83,02.sty,sty.51,sty.68,49800,17900000
2018-03-19,sty.67,kwi.28,sty.66,sty.90,52700,19500000
2018-03-20,sty.92,02.lut,0.9948860,sty.99,11600,15600000
2018-03-21,sty.99,lut.15,sty.65,sty.75,8000,20000000
2018-03-22,sty.75,lut.80,sty.61,sty.89,8000,17400000
2018-03-23,sty.89,02.mar,sty.53,sty.57,17400,19700000
2018-03-24,sty.59,sty.90,sty.14,sty.57,9000,14700000
2018-03-25,sty.55,sty.64,0.9457080,sty.27,7100,15400000
2018-03-26,sty.27,sty.83,0.9815810,sty.30,13200,12300000
2018-03-27,sty.29,sty.51,01.pa�,sty.25,10800,12500000
2018-03-28,sty.25,sty.31,01.maj,sty.18,8100,11900000
2018-03-29,sty.18,sty.35,0.9352060,01.kwi,13700,12000000
2018-03-30,01.mar,01.kwi,0.7995750,0.8883430,10200,10200000
2018-03-31,0.8884950,01.mar,0.8331160,0.9353540,10100,8200000
2018-04-01,0.9353260,1,0.6972540,0.8490710,9800,9000000
2018-04-02,0.8532320,0.8799960,0.4869510,0.6607380,17700,8700000
2018-04-03,0.6612480,0.8098290,0.5296440,0.6331950,28700,6400000
2018-04-04,0.6328190,0.6328190,0.3420290,0.4430670,13500,6900000
2018-04-05,0.4432030,0.6928370,0.3887330,0.6925070,13600,3300000
2018-04-06,0.6890690,0.6963990,0.4939820,0.6900550,4400,6000000
2018-04-07,0.6908550,0.8558750,0.5603590,0.6146400,12500,7200000
2018-04-08,0.6151570,0.9818420,0.6090230,0.9804100,6900,4700000
2018-04-09,0.9820000,sty.27,0.8595330,01.lis,6900,8800000
2018-04-10,01.lis,sty.30,01.mar,sty.29,8800,9600000
2018-04-11,sty.29,sty.31,sty.19,sty.28,10100,12000000
2018-04-12,sty.28,sty.50,sty.18,sty.50,6800,11000000
2018-04-13,sty.50,sty.66,sty.41,sty.60,13900,13600000
2018-04-14,sty.60,sty.64,sty.22,sty.40,10600,15700000
2018-04-15,sty.40,sty.56,sty.29,sty.54,2600,12400000
2018-04-16,sty.54,sty.55,sty.38,sty.40,3500,15200000
2018-04-17,sty.40,sty.48,sty.35,sty.35,6500,13600000
2018-04-18,sty.35,sty.48,sty.35,sty.44,4500,12400000
2018-04-19,sty.44,sty.49,sty.43,sty.45,5500,13500000
2018-04-20,sty.45,sty.51,0.5709720,sty.50,12000,11400000
2018-04-21,sty.50,sty.50,01.cze,sty.17,2100,15800000
2018-04-22,sty.17,sty.32,0.9046710,sty.17,2900,10800000
2018-04-23,sty.17,sty.34,sty.15,sty.20,4600,11100000
2018-04-24,sty.21,sty.52,01.lis,sty.51,3700,10000000
2018-04-25,sty.50,sty.69,01.lip,01.lip,5500,17600000
2018-04-26,01.sie,sty.48,01.maj,sty.34,4200,9400000
2018-04-27,sty.34,sty.49,sty.16,sty.16,1600,14100000
2018-04-28,sty.15,sty.26,01.gru,01.gru,5500,11300000
2018-04-29,01.gru,sty.32,01.pa�,sty.14,1000,10900000
2018-04-30,sty.14,sty.17,0.9383280,0.9939910,4100,11600000
2018-05-01,0.9939150,01.cze,0.8185830,01.mar,1600,8900000
2018-05-02,01.mar,01.maj,0.8661950,01.maj,4600,9300000
2018-05-03,01.maj,01.maj,0.7794450,0.7902460,3200,11500000
2018-05-04,0.7904770,01.mar,0.7715950,0.9969590,2200,6800000
2018-05-05,0.9967990,sty.26,0.7974680,sty.26,5000,8100000
2018-05-06,sty.26,sty.29,0.9790000,sty.20,9200,11800000
2018-05-07,sty.20,sty.30,01.sie,01.wrz,6000,12200000
2018-05-08,01.wrz,sty.20,01.lut,01.kwi,2100,10800000
2018-05-09,01.mar,sty.19,01.lut,sty.17,2700,9300000
2018-05-10,sty.17,sty.23,01.kwi,01.wrz,795,11600000
2018-05-11,01.wrz,01.lis,0.9728310,01.mar,899,10600000
2018-05-12,01.mar,01.sie,0.9177170,0.9920370,1800,9900000
2018-05-13,0.9925080,01.lip,0.9130050,01.cze,586,9000000
2018-05-14,01.cze,01.lip,0.8889120,0.9535240,4700,10500000
2018-05-15,0.9519220,01.wrz,0.8729150,01.maj,987,8600000
2018-05-16,01.maj,01.maj,0.8563100,0.8845520,565,10800000
2018-05-17,0.8850910,0.9749150,0.8553820,0.9073230,1100,8400000
2018-05-18,0.9080100,1,0.8048270,0.9648960,2700,8200000
2018-05-19,0.9647250,1,0.7751380,0.7782180,4400,10400000
2018-05-20,0.7787270,0.9193710,0.7692190,0.7833240,329,7700000
2018-05-21,0.7848750,0.8734680,0.7691910,0.8714740,1100,7100000
2018-05-22,0.8713000,0.8717920,0.6390930,0.6427070,3600,9800000
2018-05-23,0.6420390,0.6985530,0.6025760,0.6081270,2000,6400000
2018-05-24,0.6065620,0.6588110,0.5875800,0.6266260,263,5700000
2018-05-25,0.6275610,0.7067260,0.6168940,0.7067260,283,5700000
2018-05-26,0.7058440,0.8200070,0.6959700,0.7347570,1400,6800000
2018-05-27,0.7350110,0.7350110,0.6262890,0.7201670,1200,6900000
2018-05-28,0.7203380,0.7523330,0.6096160,0.6211460,208,7500000
2018-05-29,0.6209720,0.6907530,0.5493010,0.6890510,4100,5500000
2018-05-30,0.6894930,0.7200640,0.5882640,0.6003350,570,7200000
2018-05-31,0.6001810,0.7050170,0.5973760,0.6947030,493,5400000
2018-06-01,0.6952140,0.6980470,0.6035990,0.6126930,1000,7100000
2018-06-02,0.6124310,0.7497610,0.6090020,0.7471730,1600,5300000
2018-06-03,0.7473750,0.7947140,0.6859110,0.7914450,1100,6800000
2018-06-04,0.7934590,0.9399770,0.6948180,0.7307300,2400,8200000
2018-06-05,0.7310790,0.8048990,0.6773210,0.7629350,2000,6900000
2018-06-06,0.7627500,0.8357530,0.6965060,0.8300710,870,6900000
2018-06-07,0.8308350,0.8407470,0.6161910,0.6787020,4000,8700000
2018-06-08,0.6791290,0.6805850,0.5712800,0.5712800,1200,7200000
2018-06-09,0.5709030,0.6240630,0.3546090,0.5905020,2200,5000000
2018-06-10,0.5912330,0.6157570,0.5468090,0.5886140,407,5700000
2018-06-11,0.5894550,0.5973770,0.4500050,0.5211930,650,5900000
2018-06-12,0.5209150,0.5867370,0.4688320,0.4978020,518,5200000
2018-06-13,0.4991080,0.5253660,0.4755840,0.5005900,824,4800000
2018-06-14,0.5003640,0.5345260,0.4695580,0.5299830,867,4600000
2018-06-15,0.5291440,0.5297730,0.3974120,0.5085660,2100,4900000
2018-06-16,0.5067290,0.5123820,0.4551120,0.5016370,412,4800000
2018-06-17,0.5028790,0.5118400,0.4593620,0.4935510,498,4800000
2018-06-18,0.4916180,0.5169800,0.4011830,0.5120980,1700,4400000
2018-06-19,0.5118450,0.5131800,0.4191760,0.4740450,237,5000000
2018-06-20,0.4743410,0.5526650,0.4231770,0.5190800,1500,4300000
2018-06-21,0.5192010,0.5503940,0.4605560,0.5361180,1500,4800000
2018-06-22,0.5356110,0.5365200,0.3951170,0.4229980,437,5800000
2018-06-23,0.4234240,0.4835070,0.3927540,0.4740930,1600,3800000
2018-06-24,0.4304530,0.4368400,0.3818520,0.4107610,310,4200000
