Date,Unnamed: 0,compound,negative,neutral,positive,likes,retweets,Open,High,Low,Close,Volume,Market Cap,Time Open,Time High,Time Low,Time Close,order_number,risk_of_PAD
2017-12-13,37,1,0.0195,0.8543235294117647,0.1261764705882353,7.147058823529412,2.9411764705882355,0.0076138000003993,0.0180939994752407,0.0068227499723434,0.0164599996060132,174319008.0,1082215248.15,2017-12-13T00:00:00.000Z,2017-12-13T23:14:44.000Z,2017-12-13T02:59:40.000Z,2017-12-13T23:59:59.999Z,3,0
2017-12-14,38,0,0.0088958333333333,0.9311666666666666,0.0598958333333333,9.4375,3.0625,0.0164446998387575,0.0200635008513927,0.0151139004155993,0.0176899991929531,192816992.0,1163085524.89,2017-12-14T00:00:00.000Z,2017-12-14T13:49:45.000Z,2017-12-14T03:34:46.000Z,2017-12-14T23:59:59.999Z,3,0
2017-12-15,39,0,0.0057142857142857,0.9423571428571428,0.0519285714285714,10.023809523809524,2.9047619047619047,0.0174196995794773,0.0184336006641387,0.0145795000717043,0.0184336006641387,139710000.0,1211975880.82,2017-12-15T00:00:00.000Z,2017-12-15T23:59:46.000Z,2017-12-15T02:54:42.000Z,2017-12-15T23:59:59.999Z,3,1
2017-12-16,40,0,0.026891304347826,0.8975869565217391,0.0755217391304347,8.195652173913043,4.065217391304348,0.0184048991650342,0.0373274981975555,0.0184048991650342,0.0362705998122692,336496000.0,2384726390.0,2017-12-16T00:00:00.000Z,2017-12-16T23:54:49.000Z,2017-12-16T00:04:50.000Z,2017-12-16T23:59:59.999Z,3,1
2017-12-17,41,0,0.0178571428571428,0.909142857142857,0.073,13.833333333333334,2.761904761904762,0.0376695990562438,0.0413872003555297,0.0345988981425762,0.0361902005970478,338444992.0,2379440235.33,2017-12-17T00:00:00.000Z,2017-12-17T01:04:47.000Z,2017-12-17T19:04:58.000Z,2017-12-17T23:59:59.999Z,3,1
2017-12-18,42,1,0.0206136363636363,0.8336136363636364,0.14575,5.295454545454546,0.9318181818181818,0.0363721996545791,0.0469123981893062,0.032633900642395,0.0445886999368667,369401984.0,2931626429.83,2017-12-18T00:00:00.000Z,2017-12-18T08:54:48.000Z,2017-12-18T01:39:47.000Z,2017-12-18T23:59:59.999Z,3,1
2017-12-19,43,0,0.0103170731707317,0.911780487804878,0.0779268292682927,58.63414634146341,17.365853658536587,0.0444419011473655,0.0539586991071701,0.0401447005569934,0.0468478016555309,235095008.0,3080158171.45,2017-12-19T00:00:00.000Z,2017-12-19T09:39:40.000Z,2017-12-19T21:54:34.000Z,2017-12-19T23:59:59.999Z,3,1
2017-12-20,44,0,0.0096041666666666,0.919125,0.07125,10.875,3.7083333333333335,0.0468523986637592,0.0488829985260963,0.0366687998175621,0.0488829985260963,317193984.0,3213968892.78,2017-12-20T00:00:00.000Z,2017-12-20T23:59:31.000Z,2017-12-20T06:34:35.000Z,2017-12-20T23:59:59.999Z,3,1
2017-12-21,45,1,0.0030217391304347,0.8934130434782609,0.1035434782608695,17.82608695652174,6.673913043478261,0.049966100603342,0.0709078013896942,0.0397339984774589,0.0459690988063812,460308000.0,3022385234.73,2017-12-21T00:00:00.000Z,2017-12-21T04:29:31.000Z,2017-12-21T21:29:37.000Z,2017-12-21T23:59:59.999Z,3,1
2017-12-22,46,1,0.0164130434782608,0.8897608695652174,0.0938478260869565,17.217391304347824,5.086956521739131,0.045661699026823,0.0463697016239166,0.0226163007318973,0.0390739999711513,494380000.0,2569044872.79,2017-12-22T00:00:00.000Z,2017-12-22T00:19:34.000Z,2017-12-22T14:29:46.000Z,2017-12-22T23:59:59.999Z,3,1
2017-12-23,47,1,0.0065869565217391,0.875891304347826,0.1175,23.76086956521739,11.630434782608695,0.0403002984821796,0.0570629984140396,0.0359751991927623,0.051791101694107,503996992.0,3405171211.32,2017-12-23T00:00:00.000Z,2017-12-23T23:39:39.000Z,2017-12-23T06:29:32.000Z,2017-12-23T23:59:59.999Z,3,1
2017-12-24,48,1,0.013063829787234,0.873595744680851,0.1133404255319149,77.42553191489361,28.0,0.0514730997383594,0.0517424009740352,0.0332645997405052,0.0362085998058319,230931008.0,2380650002.07,2017-12-24T00:00:00.000Z,2017-12-24T00:09:44.000Z,2017-12-24T18:29:49.000Z,2017-12-24T23:59:59.999Z,3,1
2017-12-25,49,0,0.0204864864864864,0.8738108108108109,0.1057027027027027,43.32432432432432,9.83783783783784,0.0367062017321586,0.0417916998267173,0.0332962982356548,0.0351773984730243,189610000.0,2312850465.99,2017-12-25T00:00:00.000Z,2017-12-25T02:04:15.000Z,2017-12-25T10:54:15.000Z,2017-12-25T23:59:59.999Z,3,1
2017-12-26,50,1,0.0194285714285714,0.8637142857142858,0.1168392857142857,88.33928571428571,27.053571428571427,0.0357479006052017,0.0454731993377208,0.0328375995159149,0.037831500172615,263744992.0,2487352743.64,2017-12-26T00:00:00.000Z,2017-12-26T14:09:14.000Z,2017-12-26T00:14:14.000Z,2017-12-26T23:59:59.999Z,3,1
2017-12-27,51,0,0.0268717948717948,0.8847435897435898,0.0883846153846153,78.02564102564102,22.743589743589745,0.0378298982977867,0.0413252003490924,0.0353624001145362,0.0368309989571571,173156000.0,2421571677.06,2017-12-27T00:00:00.000Z,2017-12-27T09:39:14.000Z,2017-12-27T20:19:13.000Z,2017-12-27T23:59:59.999Z,3,1
2017-12-28,52,0,0.022690909090909,0.8902545454545454,0.0870727272727272,69.21818181818182,23.145454545454545,0.0367219001054763,0.0419735014438629,0.0322576016187667,0.0419735014438629,261940992.0,2759681756.87,2017-12-28T00:00:00.000Z,2017-12-28T23:59:13.000Z,2017-12-28T02:59:14.000Z,2017-12-28T23:59:59.999Z,3,1
2017-12-29,53,1,0.0051020408163265,0.908469387755102,0.0864081632653061,122.6122448979592,27.693877551020407,0.0420074015855789,0.0431615002453327,0.0347568988800048,0.0363483987748622,246896992.0,2389841599.38,2017-12-29T00:00:00.000Z,2017-12-29T00:19:13.000Z,2017-12-29T11:04:14.000Z,2017-12-29T23:59:59.999Z,3,1
2017-12-30,54,0,0.0373513513513513,0.8620540540540541,0.1005675675675675,64.67567567567568,19.75675675675676,0.0363572016358375,0.0387956015765666,0.0311165004968643,0.0364126004278659,256698000.0,2394062633.33,2017-12-30T00:00:00.000Z,2017-12-30T20:44:14.000Z,2017-12-30T13:19:13.000Z,2017-12-30T23:59:59.999Z,3,1
2017-12-31,55,1,0.0073,0.8717333333333334,0.1209666666666666,219.46666666666667,58.43333333333333,0.0361285991966724,0.0452576987445354,0.0346807986497879,0.0447515994310379,375152000.0,2942336810.39,2017-12-31T00:00:00.000Z,2017-12-31T23:54:14.000Z,2017-12-31T05:59:14.000Z,2017-12-31T23:59:59.999Z,3,1
2018-01-01,56,1,0.03,0.8307301587301587,0.1392698412698413,78.22222222222223,26.0,0.0446817018091678,0.0528132990002632,0.0434000007808208,0.0516946017742157,516798016.0,3398826510.74,2018-01-01T00:00:00.000Z,2018-01-01T23:14:14.000Z,2018-01-01T05:19:13.000Z,2018-01-01T23:59:59.999Z,3,1
2018-01-05,57,0,0.0250645161290322,0.8708494623655915,0.1040752688172043,71.46236559139786,22.387096774193548,0.2095790058374405,0.3003630042076111,0.1767120063304901,0.2205549925565719,3864399872.0,14501092591.4,2018-01-05T00:00:00.000Z,2018-01-05T02:24:15.000Z,2018-01-05T17:49:13.000Z,2018-01-05T23:59:59.999Z,3,1
2018-01-07,58,0,0.0316129032258064,0.8812150537634409,0.0871935483870967,60.2258064516129,34.87096774193548,0.1736779958009719,0.199654996395111,0.1456969976425171,0.199654996395111,1750349952.0,13126955368.7,2018-01-07T00:00:00.000Z,2018-01-07T23:59:13.000Z,2018-01-07T20:29:13.000Z,2018-01-07T23:59:59.999Z,3,1
2018-01-09,59,0,0.0504886363636363,0.8591363636363636,0.0903636363636363,27.03409090909091,8.113636363636363,0.1541649997234344,0.156468003988266,0.1059629991650581,0.1247820034623146,1262109952.0,8204190953.48,2018-01-09T00:00:00.000Z,2018-01-09T01:24:15.000Z,2018-01-09T22:59:15.000Z,2018-01-09T23:59:59.999Z,3,1
2018-01-11,60,0,0.0337032967032967,0.8602637362637363,0.106,128.25274725274724,41.56043956043956,0.1308269947767257,0.1308269947767257,0.0974249020218849,0.1090800017118454,1074579968.0,7171812835.23,2018-01-11T00:00:00.000Z,2018-01-11T00:04:14.000Z,2018-01-11T04:34:15.000Z,2018-01-11T23:59:59.999Z,3,1
2018-01-13,61,0,0.0412386363636363,0.8781818181818182,0.0805568181818181,95.4090909090909,29.34090909090909,0.1086940020322799,0.119218997657299,0.100101999938488,0.1030350029468536,819091008.0,6774365011.71,2018-01-13T00:00:00.000Z,2018-01-13T01:54:14.000Z,2018-01-13T21:34:13.000Z,2018-01-13T23:59:59.999Z,3,1
2018-01-15,62,1,0.0318117647058823,0.8654588235294117,0.1027294117647058,101.41176470588236,24.8,0.0848895981907844,0.0978967994451522,0.0677210986614227,0.0756938979029655,1013430016.0,4976737106.42,2018-01-15T00:00:00.000Z,2018-01-15T13:54:14.000Z,2018-01-15T10:14:14.000Z,2018-01-15T23:59:59.999Z,3,1
2018-01-17,63,0,0.0416179775280898,0.8598539325842697,0.098505617977528,30.662921348314608,9.269662921348315,0.053796399384737,0.0843096002936363,0.044650699943304,0.0756229013204574,1326569984.0,4972068984.76,2018-01-17T00:00:00.000Z,2018-01-17T21:09:18.000Z,2018-01-17T15:39:19.000Z,2018-01-17T23:59:59.999Z,3,1
2018-01-18,64,0,0.0,0.878,0.122,1868.0,542.25,0.0764323994517326,0.1108670011162757,0.073540098965168,0.0831791013479232,1392329984.0,5468875476.74,2018-01-18T00:00:00.000Z,2018-01-18T12:24:18.000Z,2018-01-18T05:24:18.000Z,2018-01-18T23:59:59.999Z,3,1
2018-01-19,65,0,0.0168045977011494,0.9065287356321838,0.0766781609195402,93.26436781609196,35.91954022988506,0.0824085026979446,0.0881329029798507,0.0729947015643119,0.0804992020130157,706521984.0,5292676895.72,2018-01-19T00:00:00.000Z,2018-01-19T13:04:19.000Z,2018-01-19T03:24:19.000Z,2018-01-19T23:59:59.999Z,3,1
2018-01-20,66,1,0.0431666666666666,0.8483333333333333,0.1085,19.666666666666668,6.666666666666667,0.0811581015586853,0.0887240022420883,0.0806080028414726,0.0852013006806373,626438976.0,5601831471.56,2018-01-20T00:00:00.000Z,2018-01-20T21:59:18.000Z,2018-01-20T02:39:19.000Z,2018-01-20T23:59:59.999Z,3,1
2018-01-21,67,0,0.0263855421686746,0.8835783132530121,0.0900481927710843,148.84337349397592,53.12048192771084,0.08486820012331,0.0856975987553596,0.0684214010834693,0.0711861029267311,561259008.0,4680357404.38,2018-01-21T00:00:00.000Z,2018-01-21T00:19:18.000Z,2018-01-21T20:59:18.000Z,2018-01-21T23:59:59.999Z,3,1
2018-01-22,68,0,0.0223076923076923,0.8776923076923077,0.0999999999999999,8.307692307692308,2.5384615384615383,0.0719472020864486,0.0828094035387039,0.0638305991888046,0.0714116990566253,623766976.0,4695190196.6,2018-01-22T00:00:00.000Z,2018-01-22T08:39:18.000Z,2018-01-22T21:54:18.000Z,2018-01-22T23:59:59.999Z,3,1
2018-01-23,69,1,0.0161973684210526,0.8705,0.1132894736842105,205.2894736842105,68.82894736842105,0.0712101981043815,0.0740351006388664,0.0628907978534698,0.0685717016458511,409592000.0,4508465329.97,2018-01-23T00:00:00.000Z,2018-01-23T17:04:19.000Z,2018-01-23T11:59:18.000Z,2018-01-23T23:59:59.999Z,3,1
2018-01-24,70,0,0.0176363636363636,0.9213636363636364,0.0610454545454545,435.7272727272728,146.9090909090909,0.0685964003205299,0.0743203982710838,0.0669386014342308,0.0704208016395568,505468992.0,4630040312.68,2018-01-24T00:00:00.000Z,2018-01-24T15:09:19.000Z,2018-01-24T00:59:18.000Z,2018-01-24T23:59:59.999Z,3,1
2018-01-25,71,0,0.0306716417910447,0.8832537313432836,0.0860597014925373,133.65671641791045,44.52238805970149,0.0712518021464347,0.0736809968948364,0.0670221969485282,0.0687656998634338,362497984.0,4521220479.31,2018-01-25T00:00:00.000Z,2018-01-25T07:54:19.000Z,2018-01-25T17:24:18.000Z,2018-01-25T23:59:59.999Z,3,1
2018-01-26,72,1,0.032095238095238,0.8796190476190476,0.0882857142857142,7.952380952380952,2.238095238095238,0.0685997977852821,0.0710550025105476,0.0603595003485679,0.0666299983859062,381401984.0,4380802064.64,2018-01-26T00:00:00.000Z,2018-01-26T02:59:20.000Z,2018-01-26T09:59:19.000Z,2018-01-26T23:59:59.999Z,3,1
2018-01-27,73,0,0.032047619047619,0.8967936507936508,0.0711746031746031,209.9206349206349,73.88888888888889,0.0664947032928466,0.0694260969758033,0.064973197877407,0.0684219002723693,282556992.0,4498616250.74,2018-01-27T00:00:00.000Z,2018-01-27T23:14:18.000Z,2018-01-27T02:14:18.000Z,2018-01-27T23:59:59.999Z,3,1
2018-01-28,74,1,0.0286363636363636,0.8552727272727272,0.1160454545454545,7.454545454545454,1.7272727272727273,0.0689160004258155,0.0708753019571304,0.0650485977530479,0.0654949024319648,276320992.0,4306171291.36,2018-01-28T00:00:00.000Z,2018-01-28T06:54:19.000Z,2018-01-28T20:24:19.000Z,2018-01-28T23:59:59.999Z,3,1
2018-01-29,75,0,0.0238529411764705,0.8794117647058823,0.0967058823529411,123.16176470588236,44.60294117647059,0.0654314011335372,0.0667689964175224,0.0631131008267402,0.0640008971095085,256876000.0,4207943491.8,2018-01-29T00:00:00.000Z,2018-01-29T06:04:20.000Z,2018-01-29T11:59:18.000Z,2018-01-29T23:59:59.999Z,3,1
2018-01-30,76,0,0.045551724137931,0.8718965517241379,0.082551724137931,71.10344827586206,69.82758620689656,0.0640650019049644,0.0641198977828025,0.051581498235464,0.0537612996995449,267126000.0,3534708300.13,2018-01-30T00:00:00.000Z,2018-01-30T00:54:19.000Z,2018-01-30T19:19:20.000Z,2018-01-30T23:59:59.999Z,3,1
2018-01-31,77,0,0.0299016393442622,0.875688524590164,0.0943606557377049,77.9672131147541,42.9344262295082,0.053958099335432,0.0544539988040924,0.0496358014643192,0.0544539988040924,251080992.0,3580252073.06,2018-01-31T00:00:00.000Z,2018-01-31T23:59:19.000Z,2018-01-31T01:09:20.000Z,2018-01-31T23:59:59.999Z,3,1
2018-02-01,78,1,0.0274347826086956,0.8867391304347826,0.0859565217391304,10.217391304347826,4.043478260869565,0.0547532998025417,0.0585630983114242,0.0431611016392707,0.0462273992598056,288656000.0,3039367992.84,2018-02-01T00:00:00.000Z,2018-02-01T01:39:20.000Z,2018-02-01T20:24:18.000Z,2018-02-01T23:59:59.999Z,3,1
2018-02-02,79,0,0.0244307692307692,0.8762307692307693,0.0993076923076923,37.16923076923077,10.33846153846154,0.046042300760746,0.046042300760746,0.0310912001878023,0.0407990999519825,363928992.0,2682467079.63,2018-02-02T00:00:00.000Z,2018-02-02T00:04:20.000Z,2018-02-02T12:29:19.000Z,2018-02-02T23:59:59.999Z,3,0
2018-02-03,80,0,0.0204615384615384,0.955846153846154,0.0236923076923076,2.1538461538461537,0.7692307692307693,0.0410347990691661,0.0473382994532585,0.035080000758171,0.0444720983505249,241928992.0,2923960190.59,2018-02-03T00:00:00.000Z,2018-02-03T15:14:20.000Z,2018-02-03T04:09:20.000Z,2018-02-03T23:59:59.999Z,3,0
2018-02-04,81,0,0.0264533333333333,0.8925200000000001,0.081,51.21333333333333,19.84,0.0445246994495391,0.0460198000073432,0.0360485985875129,0.0379329994320869,169960992.0,2494026185.17,2018-02-04T00:00:00.000Z,2018-02-04T06:09:20.000Z,2018-02-04T20:39:20.000Z,2018-02-04T23:59:59.999Z,3,0
2018-02-07,82,1,0.0196060606060606,0.8634242424242424,0.117,89.0,31.96969696969697,0.036234900355339,0.0389565005898475,0.0319052003324031,0.0327458009123802,204200000.0,2152977161.16,2018-02-07T00:00:00.000Z,2018-02-07T13:34:19.000Z,2018-02-07T04:09:20.000Z,2018-02-07T23:59:59.999Z,3,0
