Date,Close
2021-01-01,0.23744399845600128
2021-01-02,0.2216549962759018
2021-01-03,0.2258480042219162
2021-01-04,0.23667700588703156
2021-01-05,0.22675000131130219
2021-01-06,0.2508949935436249
2021-01-07,0.32600200176239014
2021-01-08,0.32322999835014343
2021-01-09,0.32691600918769836
2021-01-10,0.31833600997924805
2021-01-11,0.28890499472618103
2021-01-12,0.2921229898929596
2021-01-13,0.3055799901485443
2021-01-14,0.2954379916191101
2021-01-15,0.28040599822998047
2021-01-16,0.2801879942417145
2021-01-17,0.2773840129375458
2021-01-18,0.2847689986228943
2021-01-19,0.2943139970302582
2021-01-20,0.2965179979801178
2021-01-21,0.26894599199295044
2021-01-22,0.27279898524284363
2021-01-23,0.271820992231369
2021-01-24,0.2735089957714081
2021-01-25,0.269089013338089
2021-01-26,0.26882699131965637
2021-01-27,0.2519429922103882
2021-01-28,0.26412200927734375
2021-01-29,0.2821879982948303
2021-01-30,0.44024398922920227
2021-01-31,0.49231401085853577
2021-02-01,0.37150898575782776
2021-02-02,0.369269996881485
2021-02-03,0.3934899866580963
2021-02-04,0.44644901156425476
2021-02-05,0.45004698634147644
2021-02-06,0.43909600377082825
2021-02-07,0.41795799136161804
2021-02-08,0.44770199060440063
2021-02-09,0.47199100255966187
2021-02-10,0.503445029258728
2021-02-11,0.5247870087623596
2021-02-12,0.6085919737815857
2021-02-13,0.6289960145950317
2021-02-14,0.5941929817199707
2021-02-15,0.5489150285720825
2021-02-16,0.5208460092544556
2021-02-17,0.5355370044708252
2021-02-18,0.5324329733848572
2021-02-19,0.567018985748291
2021-02-20,0.5175120234489441
2021-02-21,0.5485600233078003
2021-02-22,0.571740984916687
2021-02-23,0.47356298565864563
2021-02-24,0.4718320071697235
2021-02-25,0.4345239996910095
2021-02-26,0.4278999865055084
2021-02-27,0.4378089904785156
2021-02-28,0.41495299339294434
2021-03-01,0.44724398851394653
2021-03-02,0.43683698773384094
2021-03-03,0.45027899742126465
2021-03-04,0.4866049885749817
2021-03-05,0.4581190049648285
2021-03-06,0.4651060104370117
2021-03-07,0.46686699986457825
2021-03-08,0.47359699010849
2021-03-09,0.48598799109458923
2021-03-10,0.4631659984588623
2021-03-11,0.4529600143432617
2021-03-12,0.44113099575042725
2021-03-13,0.45992401242256165
2021-03-14,0.442111998796463
2021-03-15,0.4375549852848053
2021-03-16,0.4625999927520752
2021-03-17,0.4724169969558716
2021-03-18,0.4729189872741699
2021-03-19,0.47117099165916443
2021-03-20,0.5269910097122192
2021-03-21,0.5198349952697754
2021-03-22,0.5499420166015625
2021-03-23,0.5565950274467468
2021-03-24,0.48883700370788574
2021-03-25,0.5174980163574219
2021-03-26,0.5670549869537354
2021-03-27,0.5504429936408997
2021-03-28,0.5507559776306152
2021-03-29,0.5678709745407104
2021-03-30,0.5668590068817139
2021-03-31,0.573868989944458
2021-04-01,0.5792919993400574
2021-04-02,0.6165689826011658
2021-04-03,0.5909150242805481
2021-04-04,0.6467289924621582
2021-04-05,0.9204729795455933
2021-04-06,1.0962660312652588
2021-04-07,0.917576014995575
2021-04-08,1.0527559518814087
2021-04-09,1.0208369493484497
2021-04-10,1.3744159936904907
2021-04-11,1.3605300188064575
2021-04-12,1.4677350521087646
2021-04-13,1.7940009832382202
2021-04-14,1.8392360210418701
2021-04-15,1.7660670280456543
2021-04-16,1.55752694606781
2021-04-17,1.5600550174713135
2021-04-18,1.4059979915618896
2021-04-19,1.3150440454483032
2021-04-20,1.3832989931106567
2021-04-21,1.2964979410171509
2021-04-22,1.159682035446167
2021-04-23,1.169659972190857
2021-04-24,1.0487060546875
2021-04-25,1.032256007194519
2021-04-26,1.3685059547424316
2021-04-27,1.4009549617767334
2021-04-28,1.3586009740829468
2021-04-29,1.399359941482544
2021-04-30,1.5916739702224731
2021-05-01,1.6510250568389893
2021-05-02,1.5626410245895386
2021-05-03,1.555994987487793
2021-05-04,1.3923759460449219
2021-05-05,1.6145119667053223
2021-05-06,1.6005810499191284
2021-05-07,1.5817550420761108
2021-05-08,1.5625979900360107
2021-05-09,1.5352929830551147
2021-05-10,1.3890060186386108
2021-05-11,1.4776819944381714
2021-05-12,1.247864007949829
2021-05-13,1.3589099645614624
2021-05-14,1.4029170274734497
2021-05-15,1.4858800172805786
2021-05-16,1.452605962753296
2021-05-17,1.4962999820709229
2021-05-18,1.5907340049743652
2021-05-19,1.0703129768371582
2021-05-20,1.1855369806289673
2021-05-21,1.0069760084152222
2021-05-22,0.9063169956207275
2021-05-23,0.7970150113105774
2021-05-24,0.9928349852561951
2021-05-25,0.976186990737915
2021-05-26,1.0337250232696533
2021-05-27,0.9702349901199341
2021-05-28,0.9001479744911194
2021-05-29,0.8317880034446716
2021-05-30,0.9066089987754822
2021-05-31,1.0465840101242065
2021-06-01,1.0110009908676147
2021-06-02,1.024399995803833
2021-06-03,1.045320987701416
2021-06-04,0.970196008682251
2021-06-05,0.9232860207557678
2021-06-06,0.945285975933075
2021-06-07,0.8611549735069275
2021-06-08,0.8757879734039307
2021-06-09,0.9200339913368225
2021-06-10,0.8691819906234741
2021-06-11,0.8484500050544739
2021-06-12,0.8326830267906189
2021-06-13,0.8831599950790405
2021-06-14,0.8928970098495483
2021-06-15,0.8898000121116638
2021-06-16,0.8319079875946045
2021-06-17,0.8414379954338074
2021-06-18,0.797648012638092
2021-06-19,0.7616729736328125
2021-06-20,0.7763770222663879
2021-06-21,0.6103879809379578
2021-06-22,0.5450670123100281
2021-06-23,0.6265349984169006
2021-06-24,0.671999990940094
2021-06-25,0.6133229732513428
2021-06-26,0.615435004234314
2021-06-27,0.6469230055809021
2021-06-28,0.643746018409729
2021-06-29,0.7017250061035156
2021-06-30,0.7063739895820618
2021-07-01,0.6611800193786621
2021-07-02,0.6567630171775818
2021-07-03,0.6728879809379578
2021-07-04,0.6949449777603149
2021-07-05,0.6542999744415283
2021-07-06,0.6654019951820374
2021-07-07,0.6515750288963318
2021-07-08,0.623058021068573
2021-07-09,0.6368039846420288
2021-07-10,0.6254630088806152
2021-07-11,0.6359350085258484
2021-07-12,0.6301779747009277
2021-07-13,0.6195229887962341
2021-07-14,0.6203240156173706
2021-07-15,0.5969409942626953
2021-07-16,0.5907739996910095
2021-07-17,0.582427978515625
2021-07-18,0.5879219770431519
2021-07-19,0.5575559735298157
2021-07-20,0.5293359756469727
2021-07-21,0.569998025894165
2021-07-22,0.5922060012817383
2021-07-23,0.6092240214347839
2021-07-24,0.6098269820213318
2021-07-25,0.6063569784164429
2021-07-26,0.6256179809570312
2021-07-27,0.6446040272712708
2021-07-28,0.7254449725151062
2021-07-29,0.7480170130729675
2021-07-30,0.7521190047264099
2021-07-31,0.7477859854698181
2021-08-01,0.7259219884872437
2021-08-02,0.7392200231552124
2021-08-03,0.7127289772033691
2021-08-04,0.7304880023002625
2021-08-05,0.7331510186195374
2021-08-06,0.7465130090713501
2021-08-07,0.8162810206413269
2021-08-08,0.7787389755249023
2021-08-09,0.8185529708862305
2021-08-10,0.8512470126152039
2021-08-11,1.0125240087509155
2021-08-12,0.9645490050315857
2021-08-13,1.089959979057312
2021-08-14,1.280411958694458
2021-08-15,1.288159966468811
2021-08-16,1.1909929513931274
2021-08-17,1.0981990098953247
2021-08-18,1.14609694480896
2021-08-19,1.232841968536377
2021-08-20,1.2632219791412354
2021-08-21,1.2164729833602905
2021-08-22,1.2277220487594604
2021-08-23,1.2472699880599976
2021-08-24,1.1373519897460938
2021-08-25,1.1725289821624756
2021-08-26,1.0752660036087036
2021-08-27,1.1884729862213135
2021-08-28,1.1455049514770508
2021-08-29,1.1408319473266602
2021-08-30,1.1014349460601807
2021-08-31,1.1875929832458496
2021-09-01,1.234889030456543
2021-09-02,1.256324052810669
2021-09-03,1.2914350032806396
2021-09-04,1.2557790279388428
2021-09-05,1.3054980039596558
2021-09-06,1.3894129991531372
2021-09-07,1.1250989437103271
2021-09-08,1.1007200479507446
2021-09-09,1.0894010066986084
2021-09-10,1.0572669506072998
2021-09-11,1.0799059867858887
2021-09-12,1.119636058807373
2021-09-13,1.0646779537200928
2021-09-14,1.0965739488601685
2021-09-15,1.121353030204773
2021-09-16,1.0914980173110962
2021-09-17,1.0655980110168457
2021-09-18,1.0756679773330688
2021-09-19,1.0484280586242676
2021-09-20,0.9171519875526428
2021-09-21,0.8763290047645569
2021-09-22,1.0040760040283203
2021-09-23,1.0020400285720825
2021-09-24,0.9459239840507507
2021-09-25,0.9413419961929321
2021-09-26,0.944720983505249
2021-09-27,0.9236850142478943
2021-09-28,0.893688976764679
2021-09-29,0.9283490180969238
2021-09-30,0.9526360034942627
2021-10-01,1.0426239967346191
2021-10-02,1.0386749505996704
2021-10-03,1.0551700592041016
2021-10-04,1.043004035949707
2021-10-05,1.0855029821395874
2021-10-06,1.0776560306549072
2021-10-07,1.0680259466171265
2021-10-08,1.0628910064697266
2021-10-09,1.1599260568618774
2021-10-10,1.1384530067443848
2021-10-11,1.137887954711914
2021-10-12,1.1018589735031128
2021-10-13,1.128391981124878
2021-10-14,1.132315993309021
2021-10-15,1.1405500173568726
2021-10-16,1.1350959539413452
2021-10-17,1.0934679508209229
2021-10-18,1.0838420391082764
2021-10-19,1.092079997062683
2021-10-20,1.1423280239105225
2021-10-21,1.0893150568008423
2021-10-22,1.0883740186691284
2021-10-23,1.0944969654083252
2021-10-24,1.0842829942703247
2021-10-25,1.0951579809188843
2021-10-26,1.108093023300171
2021-10-27,0.9954519867897034
2021-10-28,1.0588200092315674
2021-10-29,1.0815030336380005
2021-10-30,1.0839489698410034
2021-10-31,1.113247036933899
2021-11-01,1.0928670167922974
2021-11-02,1.1361960172653198
2021-11-03,1.2087960243225098
2021-11-04,1.202003002166748
2021-11-05,1.161532998085022
2021-11-06,1.1524540185928345
2021-11-07,1.2175339460372925
2021-11-08,1.282377004623413
2021-11-09,1.258929967880249
2021-11-10,1.1933729648590088
2021-11-11,1.2183640003204346
2021-11-12,1.1893550157546997
2021-11-13,1.191938042640686
2021-11-14,1.1885969638824463
2021-11-15,1.1713709831237793
2021-11-16,1.0909340381622314
2021-11-17,1.096290946006775
2021-11-18,1.0419540405273438
2021-11-19,1.0914920568466187
2021-11-20,1.0976459980010986
2021-11-21,1.0601730346679688
2021-11-22,1.0366220474243164
2021-11-23,1.0670570135116577
2021-11-24,1.0420750379562378
2021-11-25,1.0318880081176758
2021-11-26,0.9363499879837036
2021-11-27,0.9471579790115356
2021-11-28,0.9687510132789612
2021-11-29,0.9919610023498535
2021-11-30,0.9987540245056152
2021-12-01,0.9909300208091736
2021-12-02,0.9723119735717773
2021-12-03,0.9222440123558044
2021-12-04,0.8470289707183838
2021-12-05,0.8055949807167053
2021-12-06,0.8282880187034607
2021-12-07,0.8185880184173584
2021-12-08,0.863306999206543
2021-12-09,0.8612719774246216
2021-12-10,0.8010969758033752
2021-12-11,0.8393129706382751
2021-12-12,0.841323971748352
2021-12-13,0.7828940153121948
2021-12-14,0.7962489724159241
2021-12-15,0.8274310231208801
2021-12-16,0.8062300086021423
2021-12-17,0.7992910146713257
2021-12-18,0.8273789882659912
2021-12-19,0.8350329995155334
2021-12-20,0.8798279762268066
2021-12-21,0.9476460218429565
2021-12-22,0.9546989798545837
2021-12-23,0.9932850003242493
2021-12-24,0.9120470285415649
2021-12-25,0.9248189926147461
2021-12-26,0.921180009841919
2021-12-27,0.9261839985847473
2021-12-28,0.8529599905014038
2021-12-29,0.8167139887809753
2021-12-30,0.8396490216255188
